iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
77900	1.02285	0.691538	0.762111	2.38038	1.46735	2.49263	2.56521	1.02673	1.10737	0.665537	0.569882	0.61305	0.807452	0.512364	0.387535	0.464872	0.893366	0.565659	-1.68754	2.66731	0.999138	0.116944	0.107615	2.147	-2.3008	2.44797	-0.268015	-1.27102	2.2801	0.127469	-1.67631	2.67875	0.446595	-1.45847	2.52661	-0.587299	-3.217119e+01	-3.555633e+02	-3.877345e+02
78000	0.804251	0.7825	0.446923	1.43593	1.07611	2.51898	3.12117	1.20501	1.0876	0.704963	0.762206	0.530873	0.729924	0.56566	0.365681	0.469057	0.840486	0.634261	-1.81415	1.61169	1.73207	0.092804	0.0504233	3.70874	-2.2112	1.45573	0.666669	-1.49574	1.03622	1.08806	-2.47017	1.6896	0.945105	-1.52178	1.61446	0.898459	-3.504018e+01	-3.549815e+02	-3.900217e+02
78100	0.814259	0.73342	1.33268	2.39285	1.16309	2.0468	2.84242	1.11505	1.12518	0.466889	0.847611	0.509681	0.874265	0.748631	0.391604	0.515196	0.734474	0.529021	-2.29692	1.5416	0.723055	0.139037	0.0794619	2.35342	-2.33102	1.4373	0.420677	-2.28848	1.45079	-0.568611	-2.17093	1.86591	1.31787	-2.42654	1.29636	-0.687363	-3.006575e+01	-3.621855e+02	-3.922513e+02
78200	1.30358	0.519317	1.45845	2.48478	1.16707	3.03193	3.1515	1.09388	1.07144	0.733844	0.824531	0.679923	0.802058	0.985813	0.301291	0.564884	0.965838	0.446218	-2.56921	-1.22232	1.15749	0.787898	0.11369	4.9334	-2.73198	-1.00141	2.85107	-1.16246	-0.59679	2.61885	-3.26059	-1.15906	0.47741	-1.79944	-0.879121	2.25791	-4.501339e+01	-3.580840e+02	-4.030974e+02
78300	0.893652	0.799546	2.26886	2.22571	0.899958	2.45824	2.91761	1.02223	1.15545	0.694402	0.781342	0.66122	0.830797	0.588916	0.305854	0.492804	0.940211	0.466092	-2.08752	-0.317004	0.572422	0.130375	0.10691	1.32136	-2.06315	-0.536253	2.68519	-1.70172	-0.411585	2.52101	-2.63598	-0.422947	3.00217	-1.25431	-0.219346	1.03057	-3.776042e+01	-3.548732e+02	-3.926337e+02
78400	0.572423	0.945879	0.723893	3.07243	1.06692	1.98001	2.69291	1.13995	1.18942	0.638745	0.5637	0.619461	0.928924	0.98902	0.278441	0.430432	0.540708	0.937042	-1.91103	-0.448451	2.52923	0.0680851	0.112916	1.78827	-2.08137	-0.284566	2.38137	-1.78574	-0.979331	2.45507	-2.26545	0.0573041	2.85596	-1.59893	-0.38089	1.695	-3.053778e+01	-3.634846e+02	-3.940224e+02
78500	0.651298	0.610273	1.33666	2.39209	1.88181	1.53587	3.01736	0.959657	1.06546	0.708825	0.596375	0.55207	0.999345	0.685168	0.409288	0.506461	0.895476	0.492331	-1.87413	-1.39161	2.26235	0.129584	0.256892	4.89346	-2.37306	-1.6782	3.20342	-2.04095	-2.01962	3.50289	-2.13869	-1.025	3.63291	-1.9819	-1.12393	0.58954	-3.670989e+01	-3.599916e+02	-3.967015e+02
78600	0.531955	2.63131	0.697477	2.75988	2.69718	3.21871	3.09741	0.968286	1.08901	0.667331	0.794014	0.515511	1.02363	0.76187	0.348455	0.5095	0.932738	0.598533	-1.90086	-0.620732	2.40405	0.596066	0.219165	4.19101	-2.37763	-1.23145	3.18819	-1.98436	-0.377828	1.82045	-2.62517	-1.13841	3.10297	-2.19005	-0.810135	-0.651624	-4.409923e+01	-3.606923e+02	-4.047916e+02
78700	0.89295	1.11832	0.883309	2.55074	2.13861	1.56292	3.27673	1.1455	0.981101	0.564164	0.538139	0.592257	0.838993	0.893788	0.619841	0.539739	0.94376	0.999994	-2.16481	0.100772	-2.45637	0.183901	0.107112	3.24338	-2.66123	0.623107	-1.0803	-1.76571	0.119267	0.518913	-2.43855	0.252923	-1.15075	-2.20942	0.55195	0.380825	-3.877193e+01	-3.677260e+02	-4.064979e+02
78800	1.51962	0.644135	1.41034	2.89493	1.2244	1.72815	2.92519	0.897569	1.04629	0.611073	0.964999	0.796249	0.633819	0.806234	0.4896	0.539691	0.856814	0.820712	-2.12958	0.226638	0.00563607	0.0911197	0.132609	3.14983	-2.63419	0.603159	1.22892	-1.64467	0.522919	0.758899	-2.45948	0.279315	1.32131	-2.32264	-0.0678012	0.718809	-3.616454e+01	-3.660655e+02	-4.022301e+02
78900	0.650443	0.344062	2.19925	2.22874	1.67867	1.86255	3.27553	1.03676	1.00481	0.708186	0.62092	0.504125	0.908944	0.690613	0.45381	0.563706	0.739646	0.797657	-2.2737	0.560783	0.735613	0.142749	0.404021	2.412	-1.88684	0.0830599	2.01662	-2.00145	0.665373	1.32379	-2.05163	0.819868	1.64775	-2.07819	0.941733	0.34663	-3.609374e+01	-3.634151e+02	-3.995089e+02
79000	1.22608	0.475586	1.86766	1.64109	0.94967	2.15415	1.98067	1.02344	1.20093	0.600896	0.788677	0.539355	0.857878	0.880503	0.421129	0.397976	0.79383	0.659687	-1.91493	-0.485821	3.07583	0.223796	0.137731	1.38183	-2.3733	-0.287529	1.8621	-1.53176	-0.65845	1.81356	-2.00368	-0.605062	3.44391	-1.6854	-0.870837	3.21378	-3.193396e+01	-3.642297e+02	-3.961636e+02
79100	0.539513	0.480409	1.18078	2.55999	1.79473	2.374	2.94311	0.899252	1.11239	0.60381	0.90704	0.756884	0.746547	0.636709	0.462464	0.429909	0.945694	0.58962	-1.75164	0.445035	2.3364	0.199655	0.110757	7.75357	-2.70893	0.309349	1.39224	-1.72112	0.079783	1.53795	-2.1166	0.43612	2.31858	-1.36138	1.00182	-0.406299	-3.953212e+01	-3.588348e+02	-3.983670e+02
79200	0.535981	0.635548	1.51315	2.90441	1.56051	2.07221	2.87015	1.00034	1.04891	0.550531	0.883101	0.629305	0.933595	0.973216	0.273939	0.504103	0.667847	0.514319	-2.28844	0.518899	-0.473357	0.573907	0.131518	5.53748	-2.39389	0.259539	1.4458	-1.85683	0.669077	0.54877	-2.29301	0.822903	1.76671	-2.30601	0.714811	-2.11939	-4.008281e+01	-3.604430e+02	-4.005258e+02
79300	0.906677	0.943668	0.543737	1.53975	0.915966	2.91516	3.15095	1.02743	1.05727	0.671742	0.609088	0.537039	0.832801	0.958793	0.335311	0.470514	0.736344	0.796933	-1.92244	0.302882	1.09901	1.29317	0.231097	2.16541	-2.75725	-0.0828092	-0.284602	-1.80712	0.990227	-0.680142	-3.63032	-0.032283	1.65058	-1.6793	0.4985	0.50498	-4.434095e+01	-3.606034e+02	-4.049443e+02
79400	0.762277	0.827106	1.23545	2.73766	0.635705	2.09408	2.82747	1.1222	1.1159	0.716352	0.726525	0.642126	0.76555	0.672797	0.426864	0.415614	0.977004	0.579784	-1.99399	-0.234066	1.03409	0.116555	0.346923	2.58346	-2.13296	-0.0455189	2.14268	-2.04048	0.269839	1.06957	-2.1239	0.764108	1.93845	-2.28204	-0.458925	0.276663	-3.538751e+01	-3.569465e+02	-3.923340e+02
79500	1.52701	1.12519	0.529671	2.32288	1.61026	2.77294	3.08709	1.07137	1.11863	0.766502	0.605216	0.484982	0.896706	1.0006	0.413953	0.581529	0.804721	0.693082	-1.9663	1.74813	-0.115352	0.330415	0.151277	1.03838	-2.22886	1.60944	0.518182	-0.998742	2.68223	-0.641368	-2.51395	1.52316	0.365703	-2.37921	1.87773	-1.09085	-3.911840e+01	-3.596274e+02	-3.987458e+02
79600	0.708001	0.761709	0.831682	2.71015	0.567073	2.31721	2.77142	1.13572	1.01281	0.646795	0.727107	0.666684	0.935227	1.06035	0.214095	0.325185	1.20306	0.575685	-2.01078	1.66449	-1.73086	0.157882	0.135692	2.26916	-2.24104	1.4783	0.532823	-1.32374	1.24536	0.573759	-2.50403	1.3078	0.410808	-2.15329	1.47985	-3.88292	-3.670007e+01	-3.677392e+02	-4.044393e+02
79700	 1.03	0.541519	0.451781	1.20945	1.33523	2.41142	3.28211	1.08709	0.998333	0.569218	0.696842	0.499126	0.689463	0.673748	0.345957	0.538766	0.905654	0.640955	-2.12816	2.40455	-0.530954	0.233764	0.102206	1.6371	-2.31279	2.36753	-0.361449	-1.10994	2.64312	-0.342944	-2.12142	2.69337	-0.0746779	-1.92042	2.09144	-3.30788	-3.364302e+01	-3.567022e+02	-3.903452e+02
79800	0.72273	0.759987	2.88492	1.96253	0.884092	1.87882	3.23748	0.989406	1.15281	0.610415	0.674894	0.513289	0.796582	0.566342	0.335299	0.437693	0.716401	0.466277	-2.20496	1.38427	-1.06516	0.225812	0.126585	1.91642	-2.8504	1.20609	0.217889	-1.52718	1.13381	0.392067	-2.33719	1.68906	0.89555	-1.83387	1.3377	-0.65689	-3.441614e+01	-3.578548e+02	-3.922710e+02
79900	0.719687	1.82189	1.08152	2.21877	1.88865	3.22026	2.7259	1.18458	1.32424	0.632603	0.575048	0.642556	0.944196	1.02723	0.313547	0.423583	0.768137	0.824264	-1.8373	0.682278	0.641287	0.137732	0.0869101	2.0387	-2.04549	1.14188	0.677592	-2.21315	0.589066	0.747424	-2.24067	0.858752	1.55694	-1.38622	0.6108	0.642249	-3.351787e+01	-3.683231e+02	-4.018410e+02
80000	1.12643	0.750577	1.72603	2.59785	0.609682	1.79904	2.69717	0.94682	0.996786	0.583929	0.681006	0.390502	0.72584	1.06904	0.219848	0.329926	0.872591	0.512668	-2.09584	1.43976	-0.562189	0.160318	0.480933	3.26886	-2.11646	1.96222	0.0388984	-1.64169	1.5841	0.5246	-2.39076	3.02398	0.0812493	-1.81614	1.49168	0.311387	-3.872085e+01	-3.665511e+02	-4.052720e+02
80100	0.811014	0.853974	1.26931	2.45466	1.50662	1.83311	2.65537	0.8968	1.13631	0.63393	0.931492	0.383634	0.725234	0.751587	0.568554	0.502442	0.859871	0.626215	-2.28818	0.523178	0.634781	0.103253	0.570156	2.24558	-2.527	0.00693407	1.35771	-1.60155	0.629227	1.13598	-1.88894	-0.126518	2.80632	-1.99144	0.354002	-0.89357	-4.069548e+01	-3.625907e+02	-4.032862e+02
80200	0.823705	1.49412	0.630962	2.00814	1.10105	2.31147	2.45605	1.07147	0.977866	0.857645	0.785863	0.79166	0.979706	0.652722	0.562445	0.403888	0.904631	0.828744	-1.79426	-0.3692	3.97785	0.23303	0.104304	2.60898	-1.96708	-0.762932	3.1007	-1.73507	0.0987597	1.53378	-2.11519	-0.294735	3.12346	-1.56881	-0.596547	1.95954	-3.479610e+01	-3.627153e+02	-3.975114e+02
80300	1.45246	1.13345	0.882799	1.59799	0.711647	3.16182	3.25234	1.00115	1.07292	0.594684	0.658478	0.667768	0.819718	0.802828	0.353065	0.367472	0.639729	0.745886	-2.22224	-1.06476	3.32814	0.163153	0.736799	2.79731	-1.99068	-1.54469	3.41411	-1.27046	-0.0130868	1.97027	-1.67599	-1.20495	4.21535	-2.28183	-0.957718	1.05339	-4.252988e+01	-3.575881e+02	-4.001180e+02
80400	0.911414	2.43788	0.878597	2.33971	1.29606	2.94926	3.07055	0.865194	1.08753	0.506042	0.787074	0.646526	0.872328	0.824887	0.213736	0.336649	0.787985	0.588032	-1.90966	-1.05415	3.98555	0.110781	0.0761758	1.92294	-2.33241	-1.24578	3.49661	-1.61971	-1.1206	2.87214	-1.44294	-1.00599	4.37911	-1.26298	-1.09421	2.99841	-3.074425e+01	-3.617034e+02	-3.924477e+02
80500	0.954216	0.719618	1.47071	2.33231	0.950437	3.02101	2.58002	0.855013	0.993356	0.618238	0.77972	0.540583	0.852444	0.918449	0.565029	0.667775	0.878858	0.529382	-2.15467	-1.68737	3.35905	0.389101	0.251567	1.97222	-2.29563	-1.00024	2.45276	-1.75416	-1.77362	3.31431	-1.83959	-1.2425	3.56243	-1.72115	-1.30844	1.36089	-3.852451e+01	-3.627342e+02	-4.012587e+02
80600	0.647377	1.10633	1.17831	2.15594	0.728672	2.46685	3.14174	1.34679	1.05053	0.611003	0.69895	0.454525	1.0185	0.533881	0.336179	0.618315	0.887937	0.504411	-1.7807	-1.94454	4.54131	0.65336	0.856634	1.13226	-2.13625	-2.1438	4.35965	-1.43192	-2.19202	4.09648	-2.78852	-2.10111	4.00736	-2.08868	-1.43045	2.43198	-4.237096e+01	-3.621758e+02	-4.045468e+02
80700	0.550317	0.598762	1.37201	2.52679	0.715997	2.35059	3.28784	1.08322	1.17787	0.693596	0.570347	0.609639	0.982531	0.700987	0.432935	0.655481	0.872034	0.50392	-2.29945	-1.19541	3.06872	0.102105	0.255247	1.47304	-2.41313	-1.32031	3.21894	-2.05791	-1.19262	2.48902	-2.46888	-1.19111	3.31536	-2.40358	-1.17914	2.79924	-2.966092e+01	-3.584247e+02	-3.880856e+02
80800	1.11566	0.61826	0.298067	1.84015	0.806464	2.08734	2.78614	0.98531	1.09838	0.730203	0.990152	0.723143	0.80436	0.622486	0.591685	0.41404	1.10408	0.500746	-2.37276	-0.885459	4.40969	0.20223	0.0720886	4.62313	-2.1744	-0.562164	3.40678	-1.92542	-0.927257	2.59638	-2.03706	-0.765769	3.64473	-1.54408	-0.741011	-0.506013	-3.489133e+01	-3.670391e+02	-4.019304e+02
80900	0.794368	0.392644	1.37165	2.56981	1.12908	3.17114	3.12537	1.06544	1.07738	0.646604	0.689359	0.614221	0.898117	1.19587	0.467776	0.292277	0.823069	0.912073	-1.47305	-0.642743	4.58429	0.614459	0.0856238	14.8239	-2.23026	-0.824278	3.08075	-1.12946	-0.904756	3.29389	-1.77125	-0.308834	3.52547	-1.63042	-0.599976	1.54507	-4.248498e+01	-3.577569e+02	-4.002419e+02
81000	2.24852	0.358366	0.425731	3.01082	0.843019	2.14194	3.25214	1.07514	1.09791	0.693629	0.839031	0.448144	0.688261	0.482793	0.333476	0.292301	1.07835	0.6989	-1.62009	-0.751911	3.69627	0.0716363	0.105231	1.72743	-1.88121	-1.01704	3.35913	-1.31727	-1.03698	3.40486	-1.82319	-0.605451	3.66576	-1.30222	-0.434413	3.37254	-2.730214e+01	-3.647207e+02	-3.920228e+02
81100	0.89402	0.752608	1.96124	3.0969	0.714561	2.09326	2.85269	1.13728	1.00494	0.653445	0.767103	0.573766	0.851587	0.697896	0.332337	0.355897	0.825352	0.735978	-2.06769	-1.48962	2.66877	0.133594	0.152468	4.46818	-2.57232	-1.52197	2.8776	-1.28126	-1.40458	3.66175	-2.47894	-0.98891	3.55839	-2.16522	-0.884553	2.24872	-3.751160e+01	-3.565460e+02	-3.940576e+02
81200	0.615332	0.52275	0.629801	2.79584	1.13053	1.96185	2.98861	0.912415	0.932386	0.650924	0.571864	0.575434	0.746502	0.710343	0.582004	0.542149	0.794957	0.475419	-2.08647	-2.15138	4.39567	0.210998	0.0824121	0.50862	-2.22848	-2.58456	4.35986	-1.47506	-2.03041	4.31788	-2.85235	-2.0204	4.33641	-2.27045	-2.49783	3.57476	-3.091484e+01	-3.595113e+02	-3.904262e+02
81300	0.758117	1.21782	1.3011	2.67077	1.09547	3.28055	3.26643	0.914145	0.923447	0.557601	0.669994	0.515303	0.757462	0.827468	0.69296	0.394204	0.796927	0.674334	-1.88126	-1.95184	3.23994	0.90336	0.568072	2.84582	-2.15247	-1.57789	3.13359	-1.93222	-1.77721	3.75482	-3.21758	-2.22891	1.04289	-1.66859	-0.660386	1.64733	-4.779039e+01	-3.614084e+02	-4.091988e+02
81400	0.532953	0.678405	0.550403	1.65285	1.0285	2.25146	3.07598	1.0828	1.06689	0.693481	0.745555	0.521568	0.712148	0.790432	0.278948	0.403529	0.770869	0.280862	-1.47526	-0.428364	3.90681	0.343403	0.333822	1.61866	-2.31943	-1.47946	3.65253	-1.44379	-0.364853	2.47091	-2.49704	-0.877175	3.10313	-1.0083	-1.1624	2.90874	-3.749844e+01	-3.531689e+02	-3.906673e+02
81500	1.81544	1.10335	1.9819	1.96242	1.10674	2.4257	3.01601	1.05201	1.08464	0.558877	0.875194	0.594442	0.721588	0.611395	0.383733	0.432596	0.775117	0.685406	-1.99059	-2.14488	4.42273	0.0540398	0.507353	11.1113	-2.19016	-1.93395	4.28707	-1.8675	-1.75206	3.6768	-2.53808	-1.78722	3.7458	-2.18845	-2.26688	4.05262	-4.238771e+01	-3.622101e+02	-4.045978e+02
81600	0.806106	0.524949	0.454146	2.02239	1.05862	2.91274	3.24571	0.848499	0.991138	0.595473	0.827227	0.444186	0.654303	0.54089	0.396275	0.456345	0.804518	0.731092	-3.035	-2.32531	4.32228	0.725018	0.31737	2.07022	-2.73549	-2.26007	4.09654	-2.34662	-1.98502	2.15734	-2.89179	-1.88233	2.31134	-1.99648	-0.961513	1.98288	-4.272683e+01	-3.660310e+02	-4.087578e+02
81700	1.04283	0.899555	1.34851	2.03873	1.56284	1.71543	2.60258	1.00337	1.08648	0.712259	0.856056	0.597688	1.09965	0.578342	0.545627	0.542587	0.840046	0.764286	-2.12938	-1.94316	3.64991	0.160692	0.0950779	2.12493	-2.43058	-1.57435	3.16408	-1.88781	-1.3491	3.22551	-2.88065	-1.57669	4.00346	-2.29271	-1.80627	3.31505	-3.467166e+01	-3.633995e+02	-3.980712e+02
81800	0.806195	1.54015	1.0899	2.16284	1.31036	1.45236	3.23119	0.900936	1.04512	0.694012	0.489206	0.567023	0.801216	1.06613	0.416731	0.341612	0.766165	0.628197	-1.43047	-1.11471	4.15899	0.201163	0.229875	3.68422	-2.11458	-0.615254	2.89448	-1.04591	-1.14171	3.64264	-1.89217	-0.881271	3.9218	-1.10757	-1.30285	1.94289	-3.579077e+01	-3.614951e+02	-3.972859e+02
81900	0.592427	0.829035	2.16942	1.61856	1.46915	2.17549	3.03982	0.903949	1.19408	0.621509	0.737964	0.613217	0.845894	0.831101	0.432475	0.480071	0.730907	0.490419	-1.9542	-0.706528	2.8425	0.209072	0.225704	2.84578	-2.41745	-0.59805	2.505	-1.92181	-0.977036	2.5284	-2.1066	-0.898816	3.64079	-1.36467	0.107957	2.78519	-3.600163e+01	-3.591314e+02	-3.951330e+02
82000	0.578873	1.09514	0.662413	2.83982	0.769018	2.15365	3.18201	1.0004	1.15064	0.615212	0.749292	0.530355	0.66392	0.740636	0.298682	0.517369	0.861572	0.813274	-1.63164	-0.0869687	1.52521	0.350053	0.0921388	1.52646	-1.86413	0.21808	1.95051	-1.24827	-0.309937	2.66153	-2.84148	-0.113987	1.35122	-1.71321	-0.0394973	-0.389814	-3.481366e+01	-3.563634e+02	-3.911771e+02
82100	1.02198	0.6491	0.988395	1.97695	1.31895	3.03816	2.44944	1.01669	1.10263	0.666431	0.61402	0.621941	0.851668	0.740712	0.926189	0.56521	0.864405	0.658839	-1.26972	0.134648	1.39664	0.226129	0.133031	3.38227	-1.57383	0.43803	1.25574	-1.05358	-0.183819	2.58641	-1.54615	1.03121	1.86372	-1.13408	0.845047	-0.101084	-3.997965e+01	-3.624567e+02	-4.024364e+02
82200	1.11574	1.45497	0.913091	2.07737	1.21422	1.7017	2.95125	1.18081	1.0829	0.732028	0.56574	0.478868	0.816135	0.828936	0.333543	0.352347	0.79182	0.439088	-1.9848	-0.256362	1.9919	0.126674	0.0720542	1.44389	-2.01302	-0.749289	2.98263	-1.59314	0.1307	1.86837	-2.37924	-0.48804	2.59887	-1.92166	-0.685764	1.07634	-3.240942e+01	-3.571736e+02	-3.895830e+02
82300	0.698746	1.22959	0.946168	2.06434	1.19935	2.08429	3.1773	0.998528	1.11579	0.820211	0.850243	0.581488	0.850801	0.812743	0.670377	0.325462	1.06692	0.599204	-2.11924	0.30387	2.19324	0.103446	0.617051	2.18856	-2.29854	-0.237829	1.94867	-1.66133	-1.04587	3.02216	-2.26736	0.106196	2.92347	-1.79957	-0.617958	2.77099	-3.987439e+01	-3.579284e+02	-3.978028e+02
82400	1.53358	0.623355	0.926955	2.18327	1.57287	2.41565	3.09011	1.07283	1.05283	0.656333	0.706709	0.574752	0.832671	0.70028	0.427968	0.496454	1.10049	0.535318	-1.84762	-0.430714	0.681343	0.116682	0.038811	2.23539	-2.03282	-0.239667	2.69653	-1.56248	-0.177084	1.84747	-2.39873	-0.413362	2.58333	-1.80895	-0.232719	-0.0879412	-3.448504e+01	-3.561933e+02	-3.906783e+02
82500	0.932785	0.900428	0.648174	2.4107	1.80838	2.59911	3.2776	0.923185	1.08025	0.851959	0.590468	0.550217	0.784418	0.725746	0.43911	0.465584	0.849642	0.769309	-1.81707	-0.44824	3.29746	0.286634	0.439213	3.57537	-2.56078	0.283024	1.04515	-1.6587	-0.921165	1.76725	-1.51642	-0.504694	3.53657	-1.61344	-0.622373	0.966776	-4.155399e+01	-3.583901e+02	-3.999440e+02
82600	0.728497	0.795429	1.09075	2.26832	0.71702	2.71325	3.21848	1.05993	1.11063	0.546302	0.655005	0.599263	0.746387	0.873937	0.508813	0.383187	0.685137	0.644518	-1.9312	0.0486172	2.10387	0.35297	0.109085	0.642037	-2.47174	0.201141	1.60332	-1.49749	-0.12933	2.54725	-1.69257	0.633743	2.54656	-1.09471	0.513533	1.26319	-3.624124e+01	-3.575350e+02	-3.937762e+02
82700	1.09905	1.13841	1.96469	1.71787	1.13087	2.78626	2.8344	1.0866	1.11854	0.631801	0.853183	0.514089	0.81282	0.955568	0.532252	0.555886	0.736549	0.386596	-2.25553	0.548295	1.99355	0.056226	0.260487	5.08713	-2.26284	0.400957	1.73244	-2.35042	0.0196784	1.19168	-2.33546	-0.0507524	3.20499	-2.35837	-0.250056	-0.536707	-3.753104e+01	-3.622240e+02	-3.997550e+02
82800	1.22969	0.752522	0.960217	1.12444	0.654033	3.0635	2.97883	0.999491	1.12469	0.648257	0.6658	0.520074	0.797841	0.856184	0.493382	0.445306	0.556132	0.61375	-2.45775	-0.0769666	3.06051	0.32614	0.0755247	2.7974	-2.50014	0.00469142	1.62015	-1.4787	0.341453	1.49248	-2.58758	0.278982	2.55389	-2.7409	-0.2137	2.72673	-3.473470e+01	-3.589043e+02	-3.936390e+02
82900	0.491441	0.834493	0.659944	2.09948	0.945614	2.01311	3.19549	0.983821	0.977187	0.536831	0.69316	0.475862	0.672198	0.842895	0.48612	0.475846	0.8037	0.237681	-2.40257	-0.0349725	2.4892	0.259627	0.158353	1.96521	-2.54491	0.0401703	2.0279	-1.33662	-0.241313	2.50447	-2.70771	-0.295293	2.52706	-1.33687	-0.244055	1.78031	-3.388337e+01	-3.573237e+02	-3.912071e+02
83000	0.696941	0.713427	0.609113	2.45035	1.21525	2.32914	2.77938	0.970819	1.02259	0.668413	0.699528	0.654712	0.791852	0.605576	0.472052	0.592942	0.583178	1.02062	-2.19873	0.0529568	-0.548876	0.431153	0.178525	2.22554	-2.68755	0.514785	-0.929788	-2.02249	-0.210202	0.787761	-2.49258	-0.210531	-1.71593	-2.55906	0.17366	-1.43988	-3.657890e+01	-3.633622e+02	-3.999411e+02
83100	2.15515	0.604536	1.09048	2.52289	1.21142	1.94477	2.86448	0.945796	1.01503	0.655989	1.10494	0.499137	0.795516	0.689973	0.249834	0.396321	1.22314	0.747162	-1.37161	0.205585	1.11106	0.169566	0.140254	4.88308	-2.37312	0.00912512	1.71759	-1.37569	1.16899	1.08668	-1.64305	0.610569	2.65564	-1.52847	0.306433	2.30811	-4.098507e+01	-3.635738e+02	-4.045589e+02
83200	0.587545	1.26764	0.577048	2.5187	0.983543	2.49319	3.23023	1.069	1.02215	0.582174	0.760225	0.623582	0.897255	0.71054	0.600345	0.50022	0.888743	0.584164	-2.49394	2.78382	0.499551	0.142128	0.0676873	14.4012	-2.75495	3.12197	-1.37887	-2.18653	3.21417	-1.97963	-2.70659	2.66256	-0.343876	-2.10787	2.62413	-3.01689	-3.952120e+01	-3.552539e+02	-3.947751e+02
83300	0.32519	1.27929	0.681768	2.55609	1.43198	2.3044	2.97595	0.967598	1.04132	0.599009	0.537644	0.497313	0.819252	1.00589	0.621554	0.623759	0.90796	0.52981	-2.43586	2.53892	-1.66791	0.227718	0.521366	3.72726	-1.8259	2.52646	-0.86156	-2.03818	2.51157	-1.03864	-2.47517	3.76664	-1.46164	-2.11207	2.26171	-1.39452	-4.067595e+01	-3.655368e+02	-4.062128e+02
83400	1.1778	1.37534	0.323279	2.06561	0.644665	2.60155	2.89591	1.04064	1.08047	0.587438	0.827377	0.621182	0.799125	0.676801	0.455334	0.546682	0.773277	0.596879	-2.23987	2.77617	-1.92016	0.106736	0.0635278	6.80365	-2.12638	2.51193	-0.488029	-2.15471	3.02339	-1.82333	-2.38397	2.26712	-0.00810206	-2.0631	3.29934	-2.20933	-3.611208e+01	-3.594760e+02	-3.955881e+02
83500	1.57221	0.895673	1.13758	1.48844	1.21584	3.28536	3.14733	1.19864	1.21383	0.753694	0.537471	0.708009	0.781786	0.795043	0.283288	0.440482	1.16044	0.332868	-1.45875	3.97473	-2.05196	0.156347	0.997663	2.15403	-1.94104	3.13217	-0.785537	-0.842388	4.0033	-1.37474	-1.68112	4.52341	-1.28013	-1.76608	2.24856	-2.2994	-4.216167e+01	-3.606230e+02	-4.027847e+02
83600	1.90419	1.0476	0.583693	1.82414	1.09105	3.00535	3.22306	0.99557	1.11562	0.724695	0.736865	0.680077	0.889667	0.746935	0.252625	0.375492	0.914111	0.603023	-2.39164	3.74588	-1.72869	0.273641	0.390416	1.95677	-1.99984	4.16378	-1.88094	-1.76154	3.81625	-2.33147	-2.57705	3.38871	-0.51145	-1.46042	3.08857	-0.799264	-3.956723e+01	-3.553653e+02	-3.949325e+02
83700	0.740647	0.503358	0.709466	1.91985	0.753384	2.94299	2.86719	0.902648	0.910102	0.739411	0.835909	0.614929	0.737397	0.857215	0.465011	0.467039	0.981643	1.20326	-1.77257	2.45579	-0.16108	0.134096	0.124485	2.85708	-1.81288	2.0148	0.0918014	-1.84188	2.04968	-1.64078	-1.69075	2.10148	0.880544	-2.19601	2.10264	-3.00228	-3.451911e+01	-3.661940e+02	-4.007131e+02
83800	0.748308	0.582546	0.72184	2.92587	0.896164	2.50666	2.86477	0.972051	1.06231	0.706893	0.784274	0.44982	0.939147	0.769256	0.34489	0.483544	0.827314	0.763843	-1.63577	1.83299	-0.462814	0.0948288	0.128079	1.21007	-1.88667	1.34986	0.525842	-1.81925	2.08292	-0.65865	-1.70922	1.62156	1.31008	-1.58851	1.86949	0.169005	-2.990542e+01	-3.576702e+02	-3.875756e+02
83900	1.35527	0.55148	1.33206	1.99216	1.10215	2.06328	2.80933	0.924829	1.09191	0.75636	0.655131	0.60367	0.782605	0.876293	0.584093	0.414891	0.891234	0.464079	-1.96265	2.85247	-1.81816	0.164068	0.256718	1.9641	-2.03494	2.89567	-0.765972	-1.7926	2.83448	-0.942256	-2.18614	2.95284	-0.0721863	-2.02597	3.0833	-3.4469	-3.405616e+01	-3.565794e+02	-3.906356e+02
