iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnPLivNDCVCC(1)	M_lnPKidNDCVCC(1)	M_lnPBrnNDCVCC(1)	M_lnPBodNDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnPLivNDCVCC(1)	V_lnPKidNDCVCC(1)	V_lnPBrnNDCVCC(1)	V_lnPBodNDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnPLivNDCVCC(1.1)	lnPKidNDCVCC(1.1)	lnPBrnNDCVCC(1.1)	lnPBodNDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnPLivNDCVCC(1.2)	lnPKidNDCVCC(1.2)	lnPBrnNDCVCC(1.2)	lnPBodNDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnPLivNDCVCC(1.3)	lnPKidNDCVCC(1.3)	lnPBrnNDCVCC(1.3)	lnPBodNDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	lnPLivNDCVCC(1.4)	lnPKidNDCVCC(1.4)	lnPBrnNDCVCC(1.4)	lnPBodNDCVCC(1.4)	LnPrior	LnData	LnPosterior
1000	0.792932	0.641022	0.485375	1.3912	0.856933	1.58754	3.28127	1.19018	1.11443	0.658747	0.784221	0.781145	0.758835	0.72341	0.896277	0.90788	1.21904	0.0151729	-0.265389	0.56911	-0.476347	-0.533656	0.130348	4.53257	3.95977	0.335502	-0.445722	0.111819	0.0153959	-0.903002	-0.381112	0.189716	0.170013	0.847074	-0.366546	0.219753	-0.0840751	-8.79743	-1.22727	4.18135	0.111877	0.0574594	0.0972626	0.0205477	0.108079	0.166379	0.086455	0.111206	0.160061	0.083002	0.0587543	0.412706	0.0802934	0.051704	0.176537	0.0971185	0.0993528	0.0566629	0.162128	0.0674085	0.095685	0.925868	-8.82549	-1.25546	3.15382	-0.401727	0.599755	-0.414217	-0.543061	0.0183483	3.88726	3.98701	0.343685	-0.406709	0.0563705	-0.13837	-0.681946	-0.110618	0.0722347	0.0501764	0.684644	-0.558418	0.170076	0.0778557	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.16846	4.13804	0.308962	-0.125622	0.424202	0.177278	-0.0279524	-0.380506	0.0568214	-0.137276	0.717417	-0.257063	0.255728	-0.0078	-8.77974	-1.26302	3.37791	-0.256091	0.487913	-0.957875	-0.321429	-0.127393	4.41289	3.71577	0.1415	-0.503424	-0.103174	0.490618	-0.590486	-0.721166	0.166324	0.349716	1.00308	-0.308065	0.244122	0.227177	-8.85157	-0.920634	2.43876	0.0869419	0.43021	-0.902307	-0.453601	-0.418137	3.95151	4.34014	0.446817	-0.0789862	0.709162	-0.357371	-0.514351	-0.554333	0.355556	-0.024664	0.624209	-0.500428	0.216471	0.650464	-1.383611e+01	-3.499940e+02	-3.638301e+02
1100	0.674818	0.734278	0.612288	2.74393	1.12641	1.55355	2.96226	0.961703	1.18577	0.711075	0.583908	0.428241	0.806964	0.923889	1.06406	0.850648	1.22353	0.0100698	-0.639066	0.265873	-0.455542	-0.325452	0.019597	4.00595	4.18393	0.24449	-0.286732	0.0648696	-0.0815687	0.000779287	-0.277382	0.1787	-0.055	0.5773	-0.268971	0.0363802	-0.0196441	-8.55632	-1.0739	2.79428	0.150373	0.0480869	0.0692776	0.0317345	0.320659	0.133855	0.074557	0.110821	0.0625669	0.160969	0.134066	0.125775	0.0574607	0.115246	0.1047	0.10156	0.0787035	0.225443	0.0553007	0.156989	0.0883601	1.32848	-8.8185	-1.25439	3.15292	-0.401824	0.597709	-0.412787	-0.543488	0.0181307	4.13156	4.1411	0.343536	-0.409982	0.0580478	-0.134547	-0.68282	-0.10864	0.0706871	0.0476909	0.683568	-0.5572	0.172449	0.0770527	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.30936	3.82663	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380506	0.0568214	-0.137276	0.717417	-0.257063	0.255728	-0.00779998	-8.7797	-1.26214	3.37794	-0.256125	0.487807	-0.957724	-0.321432	-0.127521	4.43233	4.05888	0.14148	-0.500914	-0.0985213	0.490711	-0.590485	-0.720979	0.167049	0.348051	1.003	-0.307974	0.244123	0.227103	-8.20645	-1.01244	2.90549	-0.427607	0.638843	-0.507326	-0.26305	-0.643209	4.07882	4.34892	0.757111	-0.398677	0.512487	-0.453726	0.0695112	-0.437815	0.0974622	-0.377536	0.888653	-0.0734932	0.358241	-0.15036	-1.427853e+01	-3.509556e+02	-3.652342e+02
1200	0.905243	0.740221	0.57396	2.74122	0.939352	2.21387	3.09753	1.26025	1.01743	0.600667	0.491318	0.56286	0.787773	0.713193	1.02748	0.924155	1.10728	0.0102016	-0.587777	0.386816	-0.082647	-0.500016	-0.130815	4.55376	-0.506656	0.148832	-0.399966	0.0534461	0.2427	-0.391338	-0.172109	0.101919	0.107593	0.839527	-0.724171	-0.218783	0.463887	-9.15253	-0.894131	3.71625	0.0573365	0.062241	0.129471	0.0428221	0.124296	0.125355	0.352912	0.0564352	0.227807	0.108672	0.195425	0.0448127	0.092851	0.0624887	0.0569717	0.084265	0.343756	0.165563	0.0849804	0.105487	0.162822	2.39329	-8.81409	-1.24807	3.15015	-0.400855	0.597449	-0.413022	-0.543051	0.0189448	4.22687	0.193346	0.343227	-0.405812	0.0599855	-0.134389	-0.682719	-0.107719	0.070631	0.0455492	0.683246	-0.557347	0.174702	0.0774734	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.37661	-0.0758748	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380506	0.0568214	-0.137276	0.717417	-0.257063	0.255728	-0.00779997	-8.77988	-1.26057	3.37739	-0.25613	0.487694	-0.957104	-0.321443	-0.127415	4.32841	-0.513806	0.141465	-0.501025	-0.0912096	0.490729	-0.5905	-0.719198	0.167058	0.33343	1.00289	-0.307835	0.24411	0.227144	-9.12112	-1.24993	4.03833	-0.309663	-0.139989	-0.74383	-0.574365	-0.445599	4.21208	-1.89185	0.230606	-0.201739	0.467123	0.549148	-0.447732	-0.39476	-0.26611	0.167837	0.654559	-0.256741	0.337886	0.336236	-2.808350e+01	-3.542639e+02	-3.823474e+02
1300	0.5901	1.51339	0.844115	1.61568	1.06725	1.2688	3.28315	1.04074	1.01897	0.689712	0.738529	0.44999	0.736741	0.631719	0.908369	0.856015	1.14306	0.0138959	-0.435596	0.587457	-0.754953	-0.173637	0.207084	4.37287	-0.620152	0.138474	-0.394145	-0.0411705	0.0815783	-0.291419	-0.104125	0.04213	0.00567953	0.351642	-0.382243	0.514894	0.0650045	-8.92232	-1.31452	3.59393	0.112378	0.0689867	0.237392	0.110296	0.0669779	0.0750715	0.090471	0.0344851	0.0831475	0.0917018	0.420997	0.182867	0.213356	0.111494	0.0521764	0.253641	0.028793	0.208062	0.0971903	0.0822678	0.17519	1.10822	-8.80912	-1.24622	3.14952	-0.402583	0.595408	-0.413324	-0.54448	0.0196696	4.0573	-0.0400811	0.342544	-0.40783	0.058628	-0.133901	-0.682732	-0.106087	0.0698642	0.0463219	0.682712	-0.557195	0.172858	0.0766888	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.51492	-0.779548	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380324	0.0568399	-0.137276	0.717417	-0.257063	0.255728	-0.00779999	-8.78003	-1.26037	3.37588	-0.25614	0.487813	-0.957549	-0.321476	-0.127627	4.51089	-0.647113	0.141462	-0.501024	-0.0923967	0.49083	-0.590553	-0.717376	0.168935	0.328282	1.00296	-0.307544	0.24413	0.227202	-8.4158	-1.31107	4.58743	-0.156485	0.625126	-0.942476	-0.444537	-0.0358509	4.3686	-0.641067	0.360354	-0.844292	0.0755306	-0.178014	-0.709612	0.215042	-0.099278	0.231943	-0.287633	-0.546334	-0.0548126	-0.566001	-2.029840e+01	-3.533821e+02	-3.736805e+02
1400	1.05897	1.51443	1.03423	1.82545	1.23614	2.83124	3.09484	0.848613	1.03898	0.694226	0.712633	0.716245	0.711988	0.597018	1.04229	0.935205	1.13881	0.0121835	-0.217737	0.566136	-0.686255	-0.509607	0.198217	3.49792	-0.356284	0.138756	-0.200933	0.205375	0.0735341	0.162272	-0.170659	0.0406751	0.0742257	0.566019	-0.144075	0.344295	0.286123	-8.92986	-1.48905	3.02616	0.0716163	0.0482625	0.0745364	0.0475635	0.0773605	0.189887	0.168028	0.0426721	0.463073	0.211075	0.0694317	0.342546	0.159763	0.0502344	0.0252043	0.603197	0.0721175	0.120341	0.0530923	0.0737554	0.0314928	1.40344	-8.81101	-1.24495	3.14707	-0.402254	0.599721	-0.410478	-0.545343	0.0195265	3.76294	0.116028	0.344055	-0.408754	0.0575055	-0.13147	-0.681193	-0.109636	0.072794	0.0473663	0.682643	-0.556174	0.170812	0.0773607	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	3.74572	0.017841	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568399	-0.137276	0.717417	-0.257063	0.255729	-0.00779999	-8.78019	-1.26028	3.37561	-0.256158	0.488032	-0.957939	-0.321425	-0.127727	3.15958	-0.291676	0.141471	-0.500149	-0.0775842	0.49086	-0.590568	-0.718284	0.169584	0.351731	1.00293	-0.307662	0.244274	0.227149	-8.80282	-1.50665	2.80627	-0.271314	0.42186	-0.915083	-0.674209	0.363035	3.47578	-0.183324	0.376825	-0.985716	-0.230364	0.0611438	-0.0290981	0.261338	0.298075	0.081574	0.900338	0.0555616	0.283328	0.328055	-2.248863e+01	-3.529504e+02	-3.754390e+02
1500	0.592298	0.756998	0.699284	2.34485	2.05907	1.68957	3.19266	0.937175	1.04778	0.735286	0.815377	0.53182	0.892593	0.497673	0.857897	0.838998	1.09101	0.0124422	-0.538178	0.651333	-0.552565	-0.450817	-0.0354121	4.46308	-0.94039	0.329709	0.00321821	0.13086	-0.144208	-0.572205	-0.328482	0.144684	-0.040863	0.892381	-0.157218	0.243299	0.073059	-8.96365	-1.17992	4.05257	0.0693369	0.0306918	0.252541	0.0700659	0.152591	0.0979042	0.192925	0.057617	0.187572	0.146604	0.548085	0.241953	0.156246	0.0525615	0.0323031	0.128283	0.0907833	0.0532709	0.0656488	0.0770594	0.132847	3.35401	-8.8154	-1.25123	3.14828	-0.400991	0.598632	-0.409151	-0.545242	0.0191848	4.48495	-0.15179	0.344218	-0.408765	0.05479	-0.131385	-0.675565	-0.109939	0.0724467	0.0524165	0.682247	-0.555418	0.172358	0.0766468	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	4.51053	-1.29409	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568399	-0.137276	0.717417	-0.257063	0.255729	-0.00779999	-8.78013	-1.25973	3.37655	-0.255989	0.488108	-0.958065	-0.321447	-0.127683	4.03783	-1.8906	0.141477	-0.500373	-0.0728252	0.490836	-0.590496	-0.717944	0.168523	0.349918	1.00291	-0.30792	0.244161	0.227065	-8.78817	-1.63541	3.86428	-0.549184	0.467314	-0.81268	-0.639838	-0.133089	4.49899	-1.82777	0.509491	-0.120588	-0.301668	-0.555742	-0.287131	-0.722543	-0.132105	0.0392056	0.958985	-0.290608	0.566018	-0.00916794	-1.908048e+01	-3.546859e+02	-3.737664e+02
1600	0.726466	0.779688	0.578592	1.72345	0.986641	1.35161	3.17888	1.05465	1.01283	0.640407	0.790089	0.579215	0.732555	1.15988	0.936555	0.925114	1.25708	0.0120616	-0.225871	0.64871	-0.393065	-0.654511	0.17754	1.58699	-0.657413	0.131188	-0.286158	0.00309454	0.00724619	-0.369992	-0.35091	0.0687342	-0.106453	0.786101	-0.153513	0.23519	0.232753	-8.87252	-1.16068	3.55183	0.230173	0.0204473	0.232108	0.0477646	0.160616	0.0472115	0.0574477	0.0442153	0.143244	0.162079	0.0892199	0.12401	0.14966	0.38599	0.113582	0.0621243	0.285913	0.0354335	0.0599464	0.0878742	0.131019	3.96941	-8.81564	-1.25282	3.14909	-0.401802	0.599224	-0.408674	-0.545097	0.018757	1.37975	-0.0319801	0.344563	-0.407958	0.0522424	-0.131148	-0.676448	-0.111777	0.0728237	0.0550774	0.682708	-0.555532	0.173645	0.0763752	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	1.77441	-0.59164	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568399	-0.137276	0.717417	-0.257063	0.255729	-0.00779999	-8.78013	-1.25977	3.3764	-0.255986	0.488095	-0.958152	-0.321461	-0.127683	1.55089	-0.535211	0.141461	-0.500006	-0.0767839	0.490858	-0.590505	-0.718085	0.168454	0.353839	1.0029	-0.307899	0.244183	0.227061	-9.14263	-1.2116	-1.33072	-0.216429	0.675763	-0.935279	-0.912917	-0.253209	1.66821	-0.47753	0.00142571	-0.661018	0.528057	-0.256369	-0.536171	-0.478581	-0.0273815	-0.112107	0.793412	0.0815586	0.261979	-0.0819596	-1.911968e+01	-3.576765e+02	-3.767962e+02
1700	1.40363	0.547526	0.524349	2.58521	0.762479	2.43766	3.03203	1.12891	1.13365	0.793054	0.734316	0.590472	0.751833	0.773597	0.848805	1.16137	1.33537	0.0156858	-0.0896363	0.641182	-0.484843	-0.472342	-0.0395243	0.559351	0.337907	0.234889	-0.013982	0.173835	-0.0362982	-0.170507	-0.0935808	-0.0542541	0.330599	0.724603	-0.0720448	-0.0233465	0.0440127	-8.83207	-1.77078	3.91095	0.138482	0.0765716	0.0760515	0.0695963	0.120246	0.257658	0.312467	0.045476	0.176756	0.054023	0.123602	0.132048	0.143042	0.0514555	0.120685	0.0797479	0.181726	0.0604286	0.035099	0.121576	0.255756	1.08327	-8.81497	-1.25361	3.14921	-0.401616	0.598709	-0.409172	-0.545317	0.0190829	0.400559	-0.0952646	0.344499	-0.407342	0.0535117	-0.131358	-0.676077	-0.110384	0.0733763	0.0563575	0.682492	-0.555318	0.171417	0.0761834	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	0.484842	0.644441	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568399	-0.137278	0.717417	-0.257063	0.255729	-0.0078	-8.78014	-1.25977	3.37638	-0.25601	0.488097	-0.958288	-0.321474	-0.12768	0.178741	0.26842	0.141457	-0.49964	-0.0774735	0.490841	-0.590497	-0.718295	0.168708	0.35195	1.00291	-0.307914	0.244186	0.226934	-8.68884	-1.32121	3.90109	0.307021	0.473607	-0.956308	-0.611429	-0.0482375	0.861521	-0.665398	0.495488	-0.19221	0.395643	-0.438187	-0.190496	0.140296	-0.123349	0.197295	0.138973	-0.341671	0.137376	-0.0599286	-2.174737e+01	-3.569419e+02	-3.786893e+02
1800	0.900888	1.3355	0.487311	2.31673	1.33652	2.09551	3.25946	0.894642	1.02865	0.547955	0.722102	0.61037	0.826817	0.915885	0.809267	0.927424	1.04328	0.0121398	-0.0452381	0.685751	-0.599815	-0.287955	0.145315	1.73276	-0.805821	0.253521	-0.158018	0.372747	0.318326	-0.276598	-0.327419	0.146692	0.0541925	0.604597	-0.185745	0.220642	0.197272	-8.95365	-1.3696	2.09833	0.165513	0.086509	0.414001	0.0586608	0.140734	0.086611	0.210018	0.0503219	0.0650139	0.0657051	0.256244	0.0515748	0.0841656	0.0332246	0.0874065	0.157325	0.0812516	0.227638	0.0597503	0.157189	0.0690153	5.27234	-8.81468	-1.25288	3.14889	-0.401742	0.5994	-0.409611	-0.544961	0.0191553	1.61623	-0.958331	0.34475	-0.406513	0.052909	-0.130582	-0.677002	-0.110292	0.0736996	0.0578207	0.682587	-0.555153	0.16929	0.0759817	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	2.0795	-1.23756	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568399	-0.137278	0.717417	-0.257063	0.255729	-0.0078	-8.78019	-1.25938	3.37634	-0.256014	0.488104	-0.958314	-0.3215	-0.1277	1.09372	-1.0888	0.141449	-0.499688	-0.0765493	0.49084	-0.590489	-0.718144	0.168917	0.352072	1.00287	-0.307852	0.244186	0.226941	-9.20948	-1.09894	3.25044	-0.0472655	0.749024	-0.847259	-0.641679	0.0314468	1.83703	-1.50415	0.738254	-0.0957554	-0.0553768	0.319706	-0.325239	-0.0684473	0.0586093	0.245417	0.516295	0.192906	0.765384	0.349365	-2.415974e+01	-3.484870e+02	-3.726467e+02
1900	0.62492	0.689751	0.635925	2.55714	1.17786	1.32958	2.16307	1.02963	0.9921	0.730593	0.587907	0.644516	0.740322	0.711111	0.997665	0.814419	1.31287	0.01085	-0.427389	0.50904	-0.672784	-0.323806	-0.334737	1.61203	-1.02312	-0.000184029	-0.170935	0.12883	0.129422	-0.275654	-0.361418	-0.00222523	0.0290678	0.436867	-0.563459	0.0557227	-0.265759	-9.08191	-1.23159	4.43659	0.0479148	0.0344588	0.0477279	0.0385497	0.494134	0.0619897	0.100788	0.216137	0.301942	0.0514999	0.102154	0.226888	0.0345029	0.0464023	0.169202	0.066177	0.0627002	0.057343	0.141974	0.162132	0.458983	0.723588	-8.81515	-1.24907	3.14857	-0.40206	0.599488	-0.410066	-0.54515	0.0195488	1.4248	-1.6409	0.344681	-0.407308	0.0539924	-0.131299	-0.677356	-0.109654	0.0735054	0.0586406	0.68242	-0.555285	0.169764	0.075889	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	1.40884	-0.807301	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568399	-0.137278	0.717417	-0.257063	0.255729	-0.0078	-8.7802	-1.25955	3.37635	-0.256168	0.488091	-0.958262	-0.321495	-0.12772	1.40402	-0.397645	0.141449	-0.499661	-0.0744868	0.490837	-0.590489	-0.718155	0.169093	0.351358	1.00288	-0.30774	0.244201	0.226971	-8.66281	-1.82052	4.15224	-0.539457	0.815476	-0.756542	-0.511591	0.250408	1.46812	-0.974841	-0.64629	-0.0620236	0.544284	0.527035	0.59327	-0.446626	0.0349788	-1.00717	0.48223	-0.49588	0.140571	-0.789364	-2.906222e+01	-3.568477e+02	-3.859099e+02
2000	0.65524	0.923308	1.74007	2.60301	0.914998	1.91315	2.12516	1.1472	0.976103	0.733389	0.530876	0.60831	0.821036	0.694373	1.06789	0.847027	1.12295	0.0129366	-0.52625	0.603943	-0.391688	-0.432761	0.0693926	3.03684	-1.03779	0.347866	-0.266954	-0.000274805	0.222286	-0.357808	-0.141726	0.199016	0.0875556	0.666031	-0.432503	0.1556	0.0143547	-8.70823	-1.25945	3.98351	0.400728	0.0692078	0.116221	0.0803241	0.075068	0.487511	0.0695582	0.0625889	0.0662593	0.0896909	0.0467201	0.0881536	0.0605088	0.0550108	0.079202	0.425932	0.0307256	0.0414646	0.075002	0.21404	0.0523485	1.81717	-8.8149	-1.25251	3.14794	-0.402259	0.600048	-0.41013	-0.544715	0.0196974	2.88153	-1.026	0.344668	-0.408596	0.0544868	-0.131393	-0.677401	-0.10949	0.0741107	0.0579315	0.682131	-0.555594	0.167752	0.0757964	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	3.92745	-1.54694	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568399	-0.137278	0.717417	-0.257063	0.255729	-0.00779999	-8.78015	-1.25939	3.37612	-0.25611	0.488084	-0.958182	-0.321494	-0.127733	3.39807	-0.634913	0.141441	-0.499748	-0.0692911	0.490868	-0.590489	-0.717446	0.169384	0.350622	1.00285	-0.307769	0.244197	0.226875	-7.74491	-1.13064	3.5157	-0.312304	0.649806	-0.951425	-0.216922	0.415113	2.14422	-1.18016	0.0417137	-0.256306	0.350437	0.0664557	-0.35282	0.00679109	0.382417	-0.0552329	1.00487	-0.0793052	0.0435404	0.359225	-1.664434e+01	-3.543873e+02	-3.710317e+02
2100	1.24342	0.426663	0.718035	2.15714	0.805724	2.533	3.23281	0.929807	1.1134	0.700406	0.599013	0.576163	0.733184	0.772783	1.24751	1.04953	1.19685	0.0105278	0.0637218	0.421622	-0.418121	-0.674966	0.0835078	3.84347	-0.394221	0.300809	-0.364698	0.487867	0.0703154	-0.411621	-0.227581	0.30062	0.0782926	0.710259	-0.417731	0.107057	0.013264	-9.01157	-1.46507	3.60292	0.377198	0.362473	0.119749	0.0734793	0.0677492	0.0925507	0.567381	0.0998437	0.0595067	0.166714	0.0724848	0.0681412	0.238394	0.0845302	0.0501335	0.10239	0.201459	0.0429024	0.0821755	0.111524	0.157552	4.68474	-8.81394	-1.25761	3.14746	-0.40092	0.600128	-0.409488	-0.544183	0.0202412	4.13342	-0.793166	0.344951	-0.408075	0.0558689	-0.131752	-0.675595	-0.110193	0.0744853	0.0569101	0.681633	-0.555649	0.167449	0.0755392	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	3.53848	0.213047	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380377	0.0568468	-0.137278	0.717417	-0.257063	0.255729	-0.00779999	-8.7802	-1.25857	3.37824	-0.256148	0.488096	-0.958038	-0.321494	-0.127761	3.95942	-0.790521	0.141462	-0.499936	-0.0687305	0.490879	-0.590477	-0.717256	0.169103	0.341524	1.00291	-0.307702	0.24409	0.226869	-8.84901	-0.816597	3.34564	0.327304	0.923877	-0.895186	-0.596168	0.310181	3.99167	0.392978	0.77074	-0.513517	0.433301	0.147346	-0.101357	-0.403063	0.0601154	-0.190809	0.501951	0.0328919	0.0398435	-0.462096	-2.893139e+01	-3.542680e+02	-3.831994e+02
2200	0.49663	0.881512	1.06795	2.54258	0.73812	1.28977	2.43704	0.830466	1.15917	0.722246	0.649331	0.498289	0.913162	0.671099	1.19759	1.03099	1.26455	0.0107474	-0.348488	0.613631	-0.612312	-0.414908	0.135754	2.84209	-0.878502	0.280317	-0.0551133	-0.0232109	0.131815	-0.391044	-0.668162	0.0693022	0.0381167	0.719042	-0.288658	0.210092	0.215679	-8.80825	-1.31649	3.71474	0.1217	0.0800038	0.0841341	0.056774	0.1944	0.017335	0.0915399	0.0407216	0.10114	0.111423	0.193648	0.0795148	0.109679	0.0269845	0.0587197	0.132523	0.0432373	0.121018	0.0813198	0.124772	0.0372523	1.02238	-8.81358	-1.25959	3.14687	-0.399979	0.599498	-0.409276	-0.544163	0.0202365	2.92848	-1.14708	0.344789	-0.410616	0.0556526	-0.131626	-0.675552	-0.109604	0.0751888	0.0578748	0.682024	-0.555257	0.166469	0.0757118	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	2.69509	-0.977895	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380301	0.0568468	-0.137282	0.717417	-0.257063	0.255729	-0.00779999	-8.78027	-1.25872	3.37972	-0.25613	0.488094	-0.958098	-0.321492	-0.127776	2.85726	-1.42479	0.141479	-0.499935	-0.0683969	0.490872	-0.590437	-0.717326	0.169177	0.345079	1.00278	-0.308126	0.24404	0.226814	-8.9636	-1.61706	3.47558	-0.399411	0.788474	-0.996344	-0.858992	0.129911	2.94075	-1.46176	0.441953	-0.238215	0.367766	-0.664153	-0.337284	-0.349095	0.0471447	0.344115	0.819298	-0.0633708	0.0701257	0.265444	-7.570223e+00	-3.564363e+02	-3.640066e+02
