iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnVMaxDCVGC(1)	M_lnClDCVGC(1)	M_lnPeffDCVG(1)	M_lnPeffDCVC(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnVMaxDCVGC(1)	V_lnClDCVGC(1)	V_lnPeffDCVG(1)	V_lnPeffDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnVMaxDCVGC(1.1)	lnPeffDCVG(1.1)	lnPeffDCVC(1.1)	lnClDCVGC(1.1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnVMaxDCVGC(1.1.1)	lnPeffDCVG(1.1.1)	lnPeffDCVC(1.1.1)	lnClDCVGC(1.1.1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1)	lnISkDCVC(1.1.1)	lnISkNDCVC(1.1.1)	lnVMaxDCVGC(1.1.2)	lnPeffDCVG(1.1.2)	lnPeffDCVC(1.1.2)	lnClDCVGC(1.1.2)	lnkDCVGC(1.1.2)	lnkDCVCC(1.1.2)	lnkElimDCVCC(1.1.2)	lnkElimNDCVCC(1.1.2)	lnISkDCVG(1.1.2)	lnISkDCVC(1.1.2)	lnISkNDCVC(1.1.2)	lnVMaxDCVGC(1.2)	lnPeffDCVG(1.2)	lnPeffDCVC(1.2)	lnClDCVGC(1.2)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnVMaxDCVGC(1.2.1)	lnPeffDCVG(1.2.1)	lnPeffDCVC(1.2.1)	lnClDCVGC(1.2.1)	lnkDCVGC(1.2.1)	lnkDCVCC(1.2.1)	lnkElimDCVCC(1.2.1)	lnkElimNDCVCC(1.2.1)	lnISkDCVG(1.2.1)	lnISkDCVC(1.2.1)	lnISkNDCVC(1.2.1)	lnVMaxDCVGC(1.2.2)	lnPeffDCVG(1.2.2)	lnPeffDCVC(1.2.2)	lnClDCVGC(1.2.2)	lnkDCVGC(1.2.2)	lnkDCVCC(1.2.2)	lnkElimDCVCC(1.2.2)	lnkElimNDCVCC(1.2.2)	lnISkDCVG(1.2.2)	lnISkDCVC(1.2.2)	lnISkNDCVC(1.2.2)	lnVMaxDCVGC(1.3)	lnPeffDCVG(1.3)	lnPeffDCVC(1.3)	lnClDCVGC(1.3)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnVMaxDCVGC(1.3.1)	lnPeffDCVG(1.3.1)	lnPeffDCVC(1.3.1)	lnClDCVGC(1.3.1)	lnkDCVGC(1.3.1)	lnkDCVCC(1.3.1)	lnkElimDCVCC(1.3.1)	lnkElimNDCVCC(1.3.1)	lnISkDCVG(1.3.1)	lnISkDCVC(1.3.1)	lnISkNDCVC(1.3.1)	lnVMaxDCVGC(1.3.2)	lnPeffDCVG(1.3.2)	lnPeffDCVC(1.3.2)	lnClDCVGC(1.3.2)	lnkDCVGC(1.3.2)	lnkDCVCC(1.3.2)	lnkElimDCVCC(1.3.2)	lnkElimNDCVCC(1.3.2)	lnISkDCVG(1.3.2)	lnISkDCVC(1.3.2)	lnISkNDCVC(1.3.2)	lnVMaxDCVGC(1.4)	lnPeffDCVG(1.4)	lnPeffDCVC(1.4)	lnClDCVGC(1.4)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	lnVMaxDCVGC(1.4.1)	lnPeffDCVG(1.4.1)	lnPeffDCVC(1.4.1)	lnClDCVGC(1.4.1)	lnkDCVGC(1.4.1)	lnkDCVCC(1.4.1)	lnkElimDCVCC(1.4.1)	lnkElimNDCVCC(1.4.1)	lnISkDCVG(1.4.1)	lnISkDCVC(1.4.1)	lnISkNDCVC(1.4.1)	lnVMaxDCVGC(1.4.2)	lnPeffDCVG(1.4.2)	lnPeffDCVC(1.4.2)	lnClDCVGC(1.4.2)	lnkDCVGC(1.4.2)	lnkDCVCC(1.4.2)	lnkElimDCVCC(1.4.2)	lnkElimNDCVCC(1.4.2)	lnISkDCVG(1.4.2)	lnISkDCVC(1.4.2)	lnISkNDCVC(1.4.2)	LnPrior	LnData	LnPosterior
500	0.441007	1.00288	0.957189	0.711653	0.724072	0.379521	0.0116017	0.763564	0.933418	0.858727	0.0107525	-2.13907	-6.73026	3.98906	-4.52765	-3.58988	-0.607347	-1.12598	0.311864	4.22151	-1.66265	0.109709	0.0646552	0.232589	0.118284	0.260231	0.312761	0.0844634	0.156834	0.137519	0.949938	1.58901	1.63922	-1.96668	3.82021	-4.74084	-6.38955	-4.83018	-0.879736	-1.69192	-0.179108	4.06139	-0.293196	0.939028	-2.1741	4.28415	-4.87975	-6.38651	-4.39218	-0.158639	-1.73834	-0.740282	3.69561	0.348326	2.30254	-2.10288	3.5723	-3.85726	-6.7884	-5.40205	-1.02109	-1.0205	-0.268446	3.76477	-1.11011	2.14433	-2.63416	4.11702	-4.65335	-6.80846	-3.86998	-0.505256	-1.43588	0.0967545	3.83444	-1.30237	0.73493	-3.03273	4.1915	-4.68003	-6.34472	-3.82715	-0.536668	-1.63519	0.345063	3.78198	-0.145033	1.03239	-2.78386	3.70191	-4.93342	-6.47722	-3.67384	-0.64305	-1.11378	 0.23	4.29335	0.961838	-0.333679	-2.26278	4.00806	-4.3744	-6.42462	-3.92375	-0.385179	-1.82357	0.361987	2.63258	-1.77293	-1.08011	-1.9178	3.99318	-3.88053	-6.60561	-3.9468	-0.295522	-1.68781	0.403556	3.2815	0.309978	0.989781	-2.14165	4.05144	-4.09341	-6.69845	-4.77985	-0.0667613	-1.79396	0.295064	3.63222	-0.689412	0.159771	-2.15722	3.99107	-3.98692	-6.69242	-3.59586	-0.901715	-0.510162	0.493044	3.2521	-2.41303	1.72924	-1.95442	3.92793	-3.51344	-6.3028	-3.52676	-1.14454	0.0449746	0.275604	3.78079	0.344107	1.24285	-2.1094	4.0221	-5.26405	-6.89423	-3.81694	-1.06761	-0.406542	0.116738	1.83345	-2.58564	2.17682	-1.057297e+02	-5.376719e+02	-6.434016e+02
550	0.487197	1.08682	0.988618	0.753508	0.777097	0.347799	0.0152192	0.904706	0.910078	1.05206	0.011036	-2.5027	-6.85233	3.93259	-4.42725	-4.81493	-0.23421	-1.10744	0.0454806	4.42771	0.029048	0.988156	0.0570395	0.0849614	0.0577794	0.113608	0.311499	0.117002	0.591865	0.110357	1.50397	1.84814	1.63435	-2.12732	3.80802	-3.76921	-6.69488	-4.99461	-0.440821	-0.656666	-0.381738	2.91068	-0.0579966	1.37548	-2.00838	4.20939	-3.643	-6.42922	-4.79273	-0.0878661	-1.45137	-0.372787	4.39001	0.602191	1.96329	-2.10298	3.5723	-3.85726	-6.7884	-5.40205	-1.01956	-1.0205	-0.268446	3.76477	-1.11011	2.14433	-2.31122	3.80954	-4.73361	-6.76988	-3.43624	-0.575662	-0.849212	0.307475	3.11408	0.721961	-0.763729	-2.37288	3.76668	-5.00082	-6.63724	-3.41797	-0.984565	-0.698467	0.162994	4.04528	0.0815198	0.996489	-2.45875	3.61235	-4.98604	-6.89712	-4.00604	-0.921173	-1.47416	-0.403993	4.59793	0.855981	-2.17951	-2.41422	3.99262	-3.77865	-6.78275	-4.22177	0.104568	-1.66997	0.137692	3.96907	-1.90724	0.53914	-2.59848	4.15046	-3.91338	-6.64667	-4.29333	0.644628	-1.1202	0.159229	3.47786	-0.725258	1.16061	-2.17457	3.87869	-3.74753	-6.6862	-4.44955	0.31199	-1.22403	0.228582	3.33542	-0.985116	0.636614	-2.12115	3.98531	-4.62956	-6.49431	-3.80472	-0.277794	-0.668702	-0.0235375	2.5334	-1.95931	2.60883	-1.71427	3.89356	-4.62555	-6.00809	-3.48596	-0.438446	-0.0299625	-0.204489	3.44419	0.392625	2.66163	-2.10985	4.10848	-5.25453	-6.89423	-3.81694	-1.06761	-0.376486	0.113325	1.84419	-2.5856	2.29027	-1.026665e+02	-5.420447e+02	-6.447112e+02
600	0.588511	1.13754	0.994396	0.776094	0.73393	0.43354	0.0110995	0.815043	0.752812	0.912723	0.010236	-2.27358	-6.82388	3.67766	-4.86851	-3.70431	-0.876375	-0.766147	0.0139712	4.37793	3.4346	0.150167	0.205395	0.0608593	0.0545139	0.203445	0.458562	0.246567	0.0809387	0.157734	2.47631	8.17678	1.33368	-2.06602	3.96134	-4.13463	-6.41319	-5.4873	-0.631069	-0.887055	-0.232738	3.73885	1.60884	1.46359	-2.40933	4.10152	-4.7271	-6.15898	-4.91926	-0.541317	-0.765208	-0.743243	4.44437	0.563336	2.18953	-2.10298	3.5723	-3.85719	-6.7884	-5.40123	-1.01956	-1.0205	-0.268446	3.79035	-1.12345	2.14433	-1.86543	3.78781	-5.40115	-6.59436	-3.50183	-1.14331	-0.401476	0.213917	2.82276	1.35636	-0.271853	-1.06156	3.81928	-5.85021	-6.56081	-3.34875	-0.987856	-0.831331	0.346972	3.75345	0.220025	0.717902	-1.36127	3.94769	-5.44659	-6.08266	-4.18131	-1.05844	-0.899299	-0.196143	4.26265	0.560673	0.739825	-1.91367	3.72328	-4.58758	-6.87033	-4.76711	-0.296566	-0.925372	0.185714	3.90611	0.732179	0.208445	-1.70741	3.62186	-3.81793	-6.87211	-4.45188	0.481396	-1.01352	0.768015	3.53533	-0.898778	-1.20246	-1.69687	3.55491	-5.71583	-6.84347	-4.22808	-0.726687	-0.436274	-0.00381792	4.00169	-0.360953	0.711921	-2.32164	3.71853	-4.82538	-6.87362	-3.96778	-1.40696	-0.542017	-0.0172636	3.24988	1.22009	1.33338	-2.10364	3.58198	-4.26975	-6.6317	-3.35453	-1.74603	-0.413264	-0.429976	3.39002	0.443641	0.0781488	-2.1043	4.07266	-5.25453	-6.89423	-3.81694	-1.07393	-0.433995	0.112574	1.84419	-2.58376	2.29568	-1.172843e+02	-5.370915e+02	-6.543757e+02
650	0.424553	0.991548	0.871847	0.696507	1.07144	0.331219	0.0107845	0.837301	0.798651	0.94794	0.0140788	-2.34088	-6.59861	3.87391	-4.54294	-4.84821	-0.331006	-0.316819	0.324717	4.37655	-0.4461	4.11113	0.145291	0.0412579	0.0580616	0.0604132	0.292174	0.160349	0.184563	0.051243	1.2351	0.636426	6.66997	-2.22298	3.9374	-4.37095	-6.43823	-4.9376	-0.814473	0.193003	0.180547	3.62284	-1.03004	1.44277	-2.28857	3.74635	-4.4695	-6.18205	-4.82211	-0.221857	-0.601947	-0.0252643	4.60072	0.600693	1.92565	-2.10298	3.5723	-3.85719	-6.7884	-5.40074	-1.01958	-1.0205	-0.268446	3.79035	-1.12345	2.14433	-2.09385	3.72553	-4.35374	-6.76312	-4.54178	-0.473988	-1.11125	0.392945	3.33908	0.400906	3.86487	-2.19159	3.81954	-4.16735	-6.59734	-3.50397	-0.735079	-1.23394	0.482228	3.71882	0.115282	0.814663	-2.75857	3.7369	-4.47965	-6.65823	-4.5721	-0.461004	-1.32906	0.225633	4.32508	0.186366	0.475952	-2.19406	4.05319	-4.53666	-6.42146	-4.86788	0.109344	-0.0283971	0.378789	4.12105	-1.80975	1.28332	-1.81363	4.08938	-4.69264	-6.36553	-4.38485	0.413877	-0.538331	0.162501	3.15007	-0.95789	-0.485557	-1.57284	3.80113	-4.49015	-6.90324	-4.14283	-0.338273	-0.482028	0.302999	3.85038	-0.74229	0.262049	-2.3447	3.87886	-4.49243	-6.88773	-4.17923	-1.15986	-0.508981	0.311009	2.74486	-0.55433	0.24305	-2.53816	3.87877	-4.55187	-6.69549	-3.57815	-0.738368	0.151895	0.269202	3.78175	-0.249544	1.3495	-2.10383	4.05813	-5.24161	-6.90218	-3.8157	-1.07393	-0.432695	0.112574	1.84419	-2.57928	2.19256	-1.046756e+02	-5.449660e+02	-6.496416e+02
700	0.56741	1.02945	0.894533	0.83504	0.753549	0.352809	0.0121182	0.874836	0.888232	1.06471	0.010256	-2.56862	-6.44636	3.89659	-4.1283	-3.94816	0.618905	-0.443574	-0.102742	4.11025	0.231193	3.11175	0.150472	0.129373	0.045694	0.188375	0.229476	0.52053	0.113117	0.0718191	1.92217	1.50497	7.42568	-2.54892	4.00907	-3.36592	-6.54027	-4.79458	-0.768122	-0.877885	-0.38836	4.43424	0.657968	-0.546412	-2.95462	3.95607	-3.22118	-6.6447	-4.62076	-0.864559	-1.23479	-0.0944846	4.24286	0.658618	1.35018	-2.10303	3.5723	-3.85719	-6.7884	-5.40074	-1.01958	-1.0205	-0.268446	3.79035	-1.12345	2.14433	-2.59896	3.97627	-3.65079	-6.40152	-3.71286	0.316324	-0.959319	0.0782056	4.42297	-0.645618	3.34102	-2.17286	3.90718	-3.68551	-6.61933	-3.33353	-0.737113	-1.39462	0.201313	3.7747	0.421959	1.29288	-2.74003	3.7109	-3.7864	-6.336	-3.19813	1.10629	-1.06276	0.335672	4.51539	0.61577	1.12665	-2.47998	3.59623	-4.41731	-6.85955	-3.8902	0.161884	-0.183741	0.465656	3.93135	-0.620267	-3.00146	-2.541	3.8838	-3.69679	-6.45266	-4.43439	0.909554	-0.283935	0.487809	3.27946	-1.45427	-1.73858	-2.06371	3.26326	-4.93117	-6.29682	-4.35953	0.0682445	-0.00854799	0.53987	3.02982	-0.823128	0.0571396	-2.52076	3.86914	-4.94464	-6.36006	-4.48269	0.695249	-0.319686	-0.0509727	3.9799	-0.752812	3.1416	-2.20077	3.97653	-4.44584	-6.83709	-4.13491	0.215976	-0.709103	0.0561763	4.03776	-0.328971	2.62182	-2.10458	4.05592	-5.25258	-6.88431	-3.81825	-1.07317	-0.432362	0.111978	1.84059	-2.57928	2.19256	-1.187669e+02	-5.419607e+02	-6.607276e+02
750	0.537294	0.998458	0.890979	0.701187	0.808876	0.413708	0.0109848	0.903718	0.91658	0.966299	0.010256	-1.7036	-6.58693	3.74269	-4.08252	-4.08264	-0.673008	-0.412847	-0.0900242	3.24387	0.348349	1.62584	0.321907	0.124737	0.0670028	0.387372	0.194986	0.210162	0.322509	0.0581561	1.67384	1.56169	1.34299	-1.18033	3.55279	-4.38402	-6.80316	-4.60878	-0.403512	-0.752102	0.0252844	3.72496	0.595825	1.66328	-2.48363	3.50706	-5.28595	-6.57649	-4.81251	-0.45443	-1.16939	-0.0529197	4.4598	0.654719	1.94952	-2.10303	3.57393	-3.85719	-6.78843	-5.4007	-1.01958	-1.0205	-0.270493	3.82372	-1.09116	2.14433	-1.7156	3.629	-3.87384	-6.57145	-3.56113	0.349556	-1.29034	0.258438	4.38981	-0.0869349	1.1179	-1.93013	4.08755	-4.43337	-6.80593	-3.23478	-0.31315	-1.72237	0.166052	3.96748	0.312295	1.61471	-1.99004	3.34859	-3.80527	-6.55774	-3.0122	0.115852	-0.57075	0.194221	4.5192	0.886823	0.772319	-1.01124	3.63574	-4.5544	-6.59861	-4.03399	0.592396	0.003291	0.207524	3.57563	-0.51487	1.01572	-1.64855	3.41826	-4.30192	-6.38016	-4.35264	1.07784	0.123902	0.254225	3.23411	-1.42752	0.406931	-1.0397	3.59056	-4.86592	-6.5008	-3.98484	0.290232	0.541402	0.466544	3.18446	-1.36474	0.0305668	-1.88855	4.02693	-5.32279	-6.89038	-4.13604	-0.343061	-0.239651	-0.0158696	3.56534	-1.07216	1.62743	-1.71023	3.70298	-5.69499	-6.76342	-4.05282	-0.384244	-0.407817	0.260541	4.39665	0.409158	1.75747	-2.10499	4.091	-5.26743	-6.86682	-3.80876	-1.07316	-0.457034	0.111982	1.83965	-2.57679	2.23083	-1.108452e+02	-5.378199e+02	-6.486651e+02
800	0.465929	1.07285	0.920952	0.777367	0.7154	0.385222	0.0103643	0.816096	0.771949	0.917018	0.0101814	-2.02253	-6.78187	3.96596	-5.02897	-4.24412	-0.373817	-0.523844	0.332319	3.92683	-1.04368	1.80863	0.160646	0.0667617	0.0253537	0.259396	0.1054	0.147707	0.121945	0.088591	2.5655	1.21937	2.70105	-1.60636	3.69071	-4.66144	-6.87166	-5.0142	-0.572008	-0.84664	0.0732346	4.50362	-1.36226	3.93743	-1.48395	4.02973	-4.09522	-6.59519	-4.64759	0.38125	-1.23486	-0.114354	4.59289	0.349009	2.01522	-2.10303	3.57393	-3.85719	-6.78839	-5.40107	-1.01958	-1.0205	-0.270493	3.82372	-1.10306	2.14459	-1.29598	3.77033	-6.15848	-6.8664	-3.41302	0.0982999	-0.935064	0.512941	2.54615	-1.05554	0.883753	-0.724596	3.87853	-5.89483	-6.54961	-3.07751	0.290748	-0.927029	0.199953	4.154	0.253742	1.90301	-1.02638	3.76232	-6.66041	-6.47261	-2.81393	0.184947	-0.220066	0.763722	4.57802	0.68073	0.986053	-2.03839	4.03872	-4.51583	-6.68083	-4.41165	0.451243	-0.394571	-0.00198382	3.36546	-0.289074	0.679152	-1.86684	4.1213	-5.0507	-6.70315	-4.20664	1.33254	0.143207	-0.345986	3.31883	-1.86901	-1.36055	-2.04962	3.94497	-3.99294	-6.2973	-4.4165	0.743074	0.482685	0.286892	3.41777	-1.86386	0.335247	-2.09512	3.94773	-5.11832	-6.90277	-4.04031	-0.586398	-0.530352	0.235291	2.97498	-0.138291	0.859838	-1.63064	3.87072	-5.05321	-6.72956	-3.51635	-0.410199	0.12927	-0.324432	4.41605	0.41135	-2.06629	-2.10499	4.08959	-5.27373	-6.86682	-3.80876	-1.07316	-0.479902	0.111743	1.83965	-2.57679	2.23083	-1.143688e+02	-5.284499e+02	-6.428187e+02
850	0.447549	1.05196	0.947849	0.741983	0.842374	0.30641	0.0107432	1.02517	0.699617	0.930198	0.010949	-2.50738	-6.90583	3.87803	-4.51537	-3.87228	0.488139	-0.70709	-0.221054	4.31341	-0.804845	-0.0797942	0.152694	0.0527608	0.0348034	0.0780234	0.27145	0.157321	0.153745	0.131551	0.612557	1.40452	1.76884	-2.66685	3.84837	-4.47676	-6.62798	-4.95796	-0.185065	-0.635304	-0.186337	4.57685	-0.737127	2.09295	-2.20772	4.07261	-4.21249	-6.62231	-4.63832	0.0948962	-1.09526	-0.0248134	4.54239	0.334523	1.99328	-2.10315	3.57454	-3.85724	-6.78839	-5.40097	-1.01958	-1.0205	-0.270493	3.82372	-1.13478	2.14474	-1.79373	3.61044	-4.41791	-6.59224	-3.12912	0.502246	-0.525554	0.112315	4.30387	0.157236	0.734367	-1.79634	4.01664	-4.93589	-6.39107	-2.82923	0.371129	-0.345667	0.23465	3.95284	-0.0713211	1.80963	-0.947292	3.66263	-4.00058	-6.76835	-3.36171	0.917889	-0.459404	0.408078	4.55716	0.0858443	0.0687085	-2.42195	3.83707	-4.01234	-6.881	-4.04353	1.01106	-0.720352	0.0490664	3.30313	-0.372297	0.894632	-2.93031	3.83005	-4.32209	-6.82767	-4.05039	 1.28	-1.45333	0.0788559	3.1167	-1.05189	1.12657	-1.77397	3.88852	-4.0015	-6.78204	-4.60251	0.655448	-0.572548	0.207667	3.62561	-1.5383	0.288536	-1.99802	3.74868	-4.58168	-6.85455	-3.42669	-0.455476	0.0144818	-0.175237	3.74484	-1.49063	1.80483	-1.76348	3.68028	-4.85078	-6.87473	-3.22179	-0.240999	-0.242578	-0.344503	4.34658	0.66184	2.46412	-2.10762	4.10909	-5.26682	-6.86682	-3.80876	-1.07462	-0.450041	0.112195	1.83944	-2.57679	2.23083	-9.666734e+01	-5.348536e+02	-6.315209e+02
900	0.414033	1.06426	1.0024	0.819352	0.754662	0.349402	0.0103234	0.811211	0.773809	0.908986	0.0114991	-1.81405	-6.88175	3.72765	-4.17914	-4.38668	0.42086	-0.573525	-0.0490648	4.03546	-0.860564	1.69103	0.150753	0.0799464	0.0521209	0.131356	0.184623	0.366834	0.182753	0.172782	1.22012	2.68304	0.678605	-2.1685	3.70848	-3.96794	-6.69584	-4.79246	-0.717453	-0.776918	-0.0883245	4.52921	-0.430274	2.80834	-1.77266	3.78216	-4.05128	-6.59834	-4.54835	-0.200676	-0.855555	-0.262979	4.24893	0.313486	1.83833	-2.10315	3.57382	-3.85724	-6.78839	-5.40096	-1.01958	-1.0205	-0.26617	3.83402	-1.13478	2.14474	-1.59506	3.84264	-3.61309	-6.77796	-4.08428	0.054123	0.0236694	-0.152267	3.48271	0.0966444	1.87462	-1.3259	3.89148	-4.04428	-6.56909	-2.89398	0.0300963	-0.0387684	0.0709584	4.33092	-0.048658	1.79521	-1.61693	4.13776	-3.01082	-6.26193	-4.01543	0.733907	-0.658148	-0.0178371	4.3796	-0.335761	1.62657	-1.64079	4.01802	-3.5301	-6.89271	-4.49706	1.0527	-0.763505	-0.332469	4.39885	-0.507371	0.728151	-1.49284	3.97758	-3.76178	-6.78992	-3.56443	0.587836	-0.674946	-0.850939	2.98249	-0.876597	1.86786	-1.85901	3.83659	-3.41239	-6.89027	-4.30838	0.549551	-0.126416	0.02524	3.64703	-1.40198	0.736196	-2.1984	4.14452	-4.5401	-6.78322	-3.78237	-0.6455	-0.560031	0.00152509	2.92902	-1.4141	2.32887	-2.68482	4.06917	-5.02564	-6.67577	-3.62599	0.152997	-0.921064	-0.533283	4.09229	0.622092	2.95665	-2.10755	4.0913	-5.27782	-6.86599	-3.81213	-1.07303	-0.437721	0.113441	1.83838	-2.57679	2.24903	-9.740126e+01	-5.303923e+02	-6.277935e+02
950	0.50347	1.04308	0.892017	0.845629	0.744536	0.384488	0.0103925	0.78711	0.723308	1.06757	0.0111294	-2.33799	-6.78291	3.4549	-3.86359	-4.11822	0.243176	-0.377485	-0.171403	4.32554	-0.197367	2.31072	0.0918732	0.102089	0.0432083	0.302631	0.33396	0.630873	0.0816252	0.0878188	1.30447	2.00105	1.74923	-2.73171	3.56642	-4.17055	-6.61357	-4.56848	-0.0553772	-0.647766	-0.172381	4.56748	1.07037	3.10543	-2.64656	3.61214	-4.18396	-6.47032	-4.29806	-0.433746	-0.872887	-0.389643	4.07189	0.526226	2.07328	-2.10315	3.57377	-3.85724	-6.78843	-5.40096	-1.01958	-1.0205	-0.274971	3.83402	-1.13478	2.14471	-2.09311	3.59171	-3.19602	-6.40071	-3.93089	0.420628	-0.212134	-0.121252	4.38691	-0.952777	2.04432	-1.87849	3.92115	-3.01448	-6.32875	-3.1644	-0.216273	-0.210654	-0.0956869	4.30281	0.122683	1.98467	-2.28127	3.23433	-3.77384	-6.73999	-4.47754	1.12909	-0.23511	-0.360603	4.09374	-1.04014	1.14906	-2.07722	3.67235	-3.13044	-6.87141	-4.3978	0.309569	-0.384557	-0.0217879	3.30139	-1.32401	0.625565	-2.02337	3.59009	-2.11145	-6.6206	-3.94683	1.18195	-0.484441	-0.0472502	2.98995	-1.35823	0.803759	-2.38235	3.76389	-2.25228	-6.64986	-4.56118	0.287187	-0.0208295	0.535068	3.73559	-1.19055	0.0588435	-2.17938	3.54477	-3.97208	-6.79265	-3.75194	-0.593065	-0.40862	-0.0884269	4.31197	0.341874	1.00045	-1.73557	3.34348	-4.34598	-6.84624	-3.41576	-0.425246	-0.838412	-0.211747	4.40125	1.09846	-0.846182	-2.10755	4.09157	-5.27822	-6.85295	-3.81213	-1.07127	-0.447421	0.113434	1.84102	-2.57778	2.24903	-1.021549e+02	-5.288692e+02	-6.310241e+02
1000	0.476274	0.946782	0.980487	0.935104	0.742496	0.362729	0.0111379	0.859863	0.696571	0.971363	0.0105672	-2.11372	-6.90334	3.94628	-4.16882	-4.59733	-0.337577	-0.425217	0.138837	4.02155	-2.1837	1.08723	0.109024	0.169009	0.0649799	0.435083	0.300727	0.416698	0.14971	0.0898771	1.00154	3.73024	1.49721	-2.49874	3.93482	-4.08315	-6.74251	-4.69105	-0.891371	-1.04956	-0.00591855	3.58128	-0.606994	1.24293	-2.51066	3.82033	-4.86511	-6.40877	-4.94206	-0.963336	-0.976234	-0.448776	4.54923	0.716996	1.90072	-2.10315	3.57377	-3.85724	-6.78845	-5.40117	-1.01958	-1.0205	-0.284959	3.83465	-1.13513	2.14471	-2.12258	3.77546	-3.83466	-6.80439	-4.13234	-0.613119	-0.250939	-0.13775	4.53787	-0.641793	2.86938	-2.38137	4.13428	-3.94552	-6.44417	-2.83946	-0.609825	-0.649523	-0.256219	4.19286	0.381337	2.03854	-2.17904	3.96963	-3.93667	-6.70411	-4.71911	-0.77915	-0.117065	-0.288359	4.43814	-0.927072	-0.161697	-2.32069	3.70132	-4.73219	-6.57285	-4.0267	0.99576	-1.32696	0.200628	2.3339	-0.677844	0.523966	-2.39447	3.47907	-4.85753	-6.68689	-3.674	1.4249	-1.01847	0.293564	2.647	-1.51373	0.765064	-2.3529	3.95247	-4.24867	-6.66251	-4.23786	-0.320288	-1.60776	0.344348	3.02042	-0.662423	0.0889073	-2.0717	3.96538	-5.22556	-6.81406	-4.18141	-0.64986	-0.614423	0.283196	2.73436	-0.224152	0.944589	-2.12516	3.70911	-4.32895	-6.76959	-3.13291	-1.07078	-1.374	-0.230592	3.23507	0.817289	2.09976	-2.10716	4.11157	-5.26619	-6.85295	-3.81467	-1.07127	-0.452111	0.113104	1.84265	-2.57778	2.27679	-1.140085e+02	-5.338920e+02	-6.479005e+02
