iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
1000	2.29698	-0.257232	-2.03547	-1.99217	0.697479	1.21085	5.32807	-3.53652	2.0304	1.71747	0.364375	0.594657	0.367285	0.0716611	1.13817	0.116739	0.118323	0.320988	0.132052	2.69124	0.0194044	1.96567	-1.88226	-2.17285	-1.94988	1.89278	0.451484	5.37386	-3.84262	2.13444	2.0292	1.27732	-1.89156	-1.60663	-1.80728	1.41823	0.575462	5.58148	-3.00633	1.87332	0.860408	1.9492	-1.63188	-1.70926	-1.67061	2.0102	0.213256	5.30057	-3.63438	2.00196	1.83719	1.29956	-0.821683	-1.97925	-1.76416	0.517833	0.33008	5.33662	-3.13186	2.21119	-0.00763072	1.61795	-1.72746	-1.7724	-1.94169	1.80506	0.41968	4.83261	-2.88939	1.94558	2.12212	1.20956	-1.06212	-1.3625	-1.85104	1.37768	0.536357	5.32816	-3.47969	2.2394	1.49086	2.25773	-0.923193	-2.00019	-2.04017	0.925001	0.392346	5.08975	-3.94189	2.26364	0.634278	1.48346	-1.89539	-1.81154	-1.87654	1.72051	0.785805	5.00765	-3.65368	2.08695	2.19147	1.28843	-0.703498	-1.56331	-2.14845	2.15995	0.254294	5.55564	-3.74375	1.68542	1.63538	2.13716	-1.26575	-2.19834	-1.95152	1.62193	0.855991	5.18216	-3.21299	2.26516	1.42134	1.706	-1.392	-1.39332	-1.90645	2.13872	0.868195	5.2986	-3.87042	1.8989	1.91566	1.58934	-1.03625	-2.11492	-1.68526	1.44435	0.574674	5.5842	-3.81724	2.16793	0.982993	1.49002	-1.09841	-1.68293	-1.71145	0.285726	0.503872	5.42818	-3.12803	2.26037	-0.0858463	-5.952359e+01	6.047940e+01	9.558147e-01
1100	-0.656314	-0.95928	-2.19501	-1.35748	2.17452	0.128856	5.32236	-3.49307	2.0967	1.9661	0.0881386	0.0912237	0.672756	0.102912	0.296143	0.126656	0.0998795	0.0613547	0.149949	0.553513	0.023565	-1.39681	-1.07242	-1.1885	-1.92362	2.15444	0.395327	5.18065	-3.69203	2.11713	1.40111	-1.30128	-1.75899	-1.66547	-2.61358	1.33842	0.962208	5.18663	-3.63425	1.73239	0.481472	-1.97854	-1.27436	-0.928565	-2.2231	2.23953	0.453913	5.40052	-3.42038	1.72205	1.77639	-1.86226	-0.930212	-1.79128	-1.95002	0.686268	0.416172	5.1206	-3.54937	2.19513	0.091536	-1.77927	-1.39315	-1.85062	-1.76797	1.88236	0.377217	5.02458	-3.85683	2.03207	2.18385	-1.25415	-1.37397	-1.1153	-1.57035	1.4253	0.346587	5.2032	-3.88437	2.14562	1.66327	-1.42107	-0.592553	-0.974447	-2.14489	1.11884	-0.108988	4.98234	-3.44569	2.17967	0.578607	-1.46848	-1.36839	-1.05582	-1.94797	1.96436	0.321368	4.90149	-3.8561	1.9546	2.00625	-1.35673	-0.670863	-1.07514	-1.90644	1.8675	-0.109794	5.38191	-3.6383	1.49424	1.15696	-1.42582	-1.04349	-0.506324	-1.94602	2.09898	0.666764	5.12812	-3.5816	1.83768	1.60121	-1.7492	-1.62945	-0.860861	-1.87184	2.20947	0.805855	5.07008	-3.55767	1.57848	1.88118	-1.6311	-0.93298	-0.826779	-2.43518	1.57332	0.765356	5.09582	-3.51175	2.09838	0.979898	-1.2263	-1.04946	-1.10148	-2.01905	0.74452	0.531218	5.60278	-3.5647	2.12313	-0.126116	-4.494787e+01	4.917834e+01	4.230469e+00
1200	-2.0064	-1.31804	-1.93811	-2.07892	0.136885	-0.0560268	4.74739	-3.73007	2.23419	0.998767	0.0551212	0.0902856	0.213518	0.127494	0.410137	0.117002	0.110618	0.322648	0.0661352	0.624694	0.0200686	-2.07628	-1.12957	-2.2876	-2.17029	1.12553	0.465352	4.94525	-3.00103	2.29216	1.18504	-2.27662	-1.37914	-2.08454	-2.48081	1.07529	0.69889	5.24171	-3.32136	2.27039	0.595569	-1.49643	-0.671061	-2.07455	-2.23609	2.20768	0.198711	5.80319	-3.31075	2.29034	1.8613	-2.00202	-1.22727	-2.07907	-2.10094	0.748834	0.653202	4.84886	-2.79644	2.02741	0.193998	-2.16719	-1.34293	-1.95673	-1.78893	1.74059	0.0971518	4.9755	-3.23206	2.01165	1.70323	-1.60029	-0.933921	-1.77216	-1.99611	1.36559	0.425777	5.17281	-3.693	2.24058	1.25264	-2.02746	-0.739614	-2.05893	-2.35188	1.12712	0.334682	5.0121	-2.83059	2.24768	0.745651	-2.00403	-1.11013	-1.42892	-2.0791	1.80442	-0.0912433	4.62163	-3.51361	2.13218	1.46639	-2.21933	-1.34553	-2.20618	-2.17396	1.77226	0.404863	5.19996	-2.57337	2.01159	1.33066	-2.18304	-1.11199	-2.11146	-1.91171	1.68387	0.219077	4.75391	-2.81983	2.29092	1.24935	-1.79855	-1.23766	-1.5413	-2.1703	2.208	0.466381	5.13311	-2.83471	2.24768	2.08623	-2.2629	-0.660137	-1.96517	-2.13813	1.5943	0.0266733	4.92034	-2.86743	2.0459	0.940249	-2.03663	-0.779967	-1.7846	-2.32766	0.552626	0.333216	5.07952	-2.69426	2.21002	0.071331	-2.473861e+01	5.105193e+01	2.631331e+01
1300	-2.04075	-1.28307	-0.466309	-1.81582	2.02531	0.0485328	4.85621	-3.46468	2.11833	1.19203	0.0740646	0.0774146	0.0887218	0.16088	0.197791	0.0726498	0.106073	0.566275	0.105537	0.330863	0.0242995	-1.87748	-1.03976	-0.59857	-2.07708	1.45085	0.276451	5.1136	-3.32428	2.27265	1.37068	-2.22697	-1.43165	-0.680281	-1.82323	1.16466	0.349372	5.49225	-3.92103	2.17826	0.98763	-1.91183	-1.50966	-0.440386	-2.41225	1.97574	0.428815	4.9655	-3.35158	2.29284	2.03274	-2.29636	-0.909066	-0.743631	-2.19072	1.00517	0.73578	5.34035	-2.50197	1.91133	0.119569	-1.72832	-1.15329	-1.16511	-2.50033	2.11936	0.234861	4.64812	-3.53423	1.56732	2.02955	-1.84911	-0.957581	-0.892476	-1.67014	1.37733	-0.242162	4.8108	-3.65496	1.89152	0.784705	-1.59969	-0.984685	-0.806264	-2.4755	1.07787	0.298628	4.66012	-3.17745	2.09165	0.867883	-1.86179	-0.881733	-0.854921	-2.53074	1.92035	0.19754	4.68389	-3.14008	1.84356	1.43089	-1.77865	-1.49103	-0.579658	-2.33571	1.42645	0.683883	4.87545	-3.83272	2.07835	1.37119	-2.11094	-1.11679	-0.470105	-1.66752	1.84762	0.35149	5.19257	-3.88335	1.97701	1.4272	-1.76407	-1.00307	-0.531706	-1.98131	2.20285	0.400114	5.19234	-3.7904	2.11395	1.9562	-1.83697	-1.19753	-0.358323	-1.47657	1.28991	0.211642	5.34785	-3.01555	2.25068	0.916555	-1.53748	-0.797973	-0.509584	-2.43222	0.339185	0.20839	4.74413	-3.36707	2.2927	-0.0775413	-3.251540e+01	4.891626e+01	1.640086e+01
1400	-2.04399	-0.79165	-1.69933	-1.70143	1.81092	0.448502	5.70425	-3.78688	2.09281	2.15658	0.340876	0.0950353	0.116962	0.0753355	0.216379	0.15539	0.397263	0.151949	0.150404	0.405952	0.0279857	-2.09183	-0.877214	-1.41041	-1.84372	1.37881	-0.00100104	5.21395	-3.63149	2.25724	1.4038	-2.04233	-1.23605	-2.05974	-1.84211	1.49965	-0.0362673	5.75014	-3.31991	1.74949	0.506063	-2.18632	-1.06648	-0.940513	-1.87693	2.23691	-1.15504	4.8331	-3.0846	2.12943	1.88794	-1.40636	-1.00254	-1.31955	-2.38708	0.739922	0.705783	4.9853	-3.57655	2.21013	0.27308	-2.09924	-1.06111	-1.46884	-2.03604	1.81438	-0.148683	4.7125	-3.22151	2.17168	1.70775	-2.01567	-1.31662	-1.60133	-1.57641	1.32074	-0.114031	4.65216	-3.33415	1.88451	0.96759	-2.22345	-1.01375	-1.98988	-2.22728	0.836203	0.186037	4.6559	-3.34002	2.0464	0.268722	-1.11097	-0.992024	-1.239	-2.08038	2.08673	-0.139796	4.79962	-3.40486	2.27216	2.16797	-2.0193	-1.01856	-1.46568	-2.09417	2.157	0.00114602	5.2642	-3.32117	1.63735	1.84926	-1.76905	-1.48429	-0.822935	-1.62406	1.62713	0.517244	4.89916	-3.49068	2.13831	1.41705	-0.847506	-1.21907	-1.21173	-1.84194	2.24304	0.536469	5.30961	-3.52547	2.17895	2.24182	-1.70887	-0.62643	-1.65956	-2.05985	1.61283	0.104625	5.11532	-3.70284	1.80876	0.76208	-2.15222	-0.761124	-1.18745	-1.88611	0.549182	-0.216338	4.97246	-3.77279	2.11888	-0.215275	-5.213629e+01	4.909076e+01	-3.045534e+00
1500	-0.589472	-1.13969	-0.895128	-1.70982	1.18779	-0.0886854	4.75921	-3.27051	2.08824	1.25637	0.132806	0.157506	0.087473	0.124409	0.64984	0.0894223	0.0933297	0.147448	0.203389	0.30978	0.0250632	-0.347216	-0.929412	-0.870936	-1.8184	1.66286	-0.0188782	4.95384	-3.25403	2.17717	1.06083	-0.140479	-0.816595	-1.19333	-2.42217	1.47653	0.296188	5.55758	-3.27589	2.01364	0.841869	-0.431931	-0.921732	-0.816829	-1.592	1.75388	-0.653795	5.26288	-3.41182	2.25868	1.33977	-0.36368	-1.30924	-1.60637	-1.93521	0.62334	0.464349	4.83884	-2.33049	2.28915	0.520307	-0.611757	-0.584236	-1.02709	-2.04137	2.11738	-0.273099	5.11729	-3.80852	1.90766	1.97939	-0.300278	-0.991429	-0.66369	-1.75782	1.62311	-0.186582	4.77652	-3.88655	1.83605	1.17527	-0.62125	-1.42915	-1.20557	-1.16627	0.888552	-0.112799	5.13597	-2.46122	1.93274	0.333548	-0.193703	-0.947249	-0.80263	-2.34375	1.99039	0.214752	4.84183	-3.28284	1.38788	1.01492	-0.221574	-1.16667	-0.971488	-1.8006	1.80458	-0.169301	4.89301	-3.30818	1.21412	0.848639	-0.164796	-0.45673	-0.929143	-2.72179	2.07483	0.261491	4.76756	-3.26329	2.23497	1.32534	-0.574612	-0.74737	-0.785889	-1.9684	2.28518	0.17902	5.19243	-3.59173	1.79325	1.499	-0.269969	-1.02577	-1.30448	-1.53465	1.32543	-0.426256	4.72804	-3.1624	2.27904	0.864322	-0.414269	-0.984033	-1.16711	-1.86792	0.634359	-0.3635	4.68279	-3.41766	2.11922	-0.102841	-4.269067e+01	4.952396e+01	6.833290e+00
1600	-1.09671	-1.38707	-2.181	-1.88703	1.15436	0.0534977	4.78958	-2.77309	2.00302	1.36138	0.105788	0.104825	0.287395	0.032701	0.428508	0.145764	0.0954341	0.0724331	0.200353	1.24821	0.0220269	-0.732036	-1.54803	-1.22787	-1.93862	1.95687	0.473439	4.86299	-2.79677	2.1598	1.75381	-0.790842	-1.74474	-1.64923	-1.87656	1.56824	0.66103	5.67634	-2.91311	1.61095	0.643055	-0.548284	-1.98832	-0.704521	-1.73783	2.29135	-0.00806137	5.20481	-3.01238	2.15406	2.1096	-0.708076	-1.78016	-0.604482	-1.66248	0.381542	0.534922	4.73892	-2.3997	1.99909	0.0935142	-0.731266	-1.30532	-0.611125	-2.09712	1.89347	-0.0660685	4.73963	-2.59706	1.93755	1.93065	-0.660405	-0.951101	-1.70923	-1.85336	1.74715	-0.37635	4.68965	-2.50055	2.08631	1.37132	-1.04452	-1.61774	-0.800509	-1.88983	0.954084	0.390903	4.86269	-2.52079	1.92054	0.498408	-1.05273	-1.74919	-1.10921	-1.91225	2.24765	0.375559	4.90371	-2.97345	1.6996	2.13883	-0.66774	-1.79142	-0.678426	-1.83271	1.99602	0.419613	5.41824	-2.63411	1.55301	1.73551	-0.656333	-1.24192	-1.52662	-2.27421	1.83331	0.619328	4.85891	-2.54029	2.22978	1.65813	-0.781454	-1.77768	-0.937984	-2.0745	2.07859	0.686076	4.87529	-2.7831	2.117	1.96013	-0.891805	-1.54113	-2.03758	-2.00709	1.07053	0.737617	4.98365	-2.50258	2.06458	0.627185	-0.205017	-1.1554	-1.17703	-1.98796	0.375482	0.66032	5.33736	-2.77407	2.17561	-0.0565704	-4.200872e+01	5.350740e+01	1.149868e+01
1700	-1.27708	-1.45146	-0.241456	-1.98303	1.92431	0.334161	5.12538	-3.4299	2.2012	1.55558	0.178035	0.183132	0.0917554	0.168848	0.438265	0.217394	0.0830305	0.277806	0.0507243	0.632923	0.0191429	-0.708042	-1.14615	-1.07283	-2.38239	2.13444	0.630003	4.81416	-3.04948	2.12211	1.70895	-0.764738	-1.35901	-1.2362	-2.41406	1.32619	-0.0254131	4.98995	-3.31647	2.0731	0.493873	-0.762931	-1.76007	-1.42553	-2.62148	1.88782	1.10095	5.03213	-3.7366	1.92836	1.88981	-0.644776	-1.44867	-1.49123	-1.70989	0.551274	0.607094	4.9398	-3.60533	2.16067	0.205105	-0.690823	-1.55345	-1.16882	-1.74179	2.21545	0.14462	5.16337	-2.83841	1.86414	2.23557	-1.33219	-0.936773	-0.832211	-1.9705	1.8368	-0.25502	5.06015	-1.93736	2.05075	1.54423	-0.681046	-0.903429	-0.830028	-2.4572	1.14716	0.65282	4.97518	-3.43301	2.02531	0.795106	-1.20399	-1.08032	-0.659815	-2.54335	2.06121	0.340821	4.8803	-2.81378	2.01953	1.89612	-1.23507	-1.20182	-1.23733	-2.56702	2.26442	0.158282	5.16515	-2.4367	1.67783	1.96504	-1.54182	-1.53424	-1.38207	-2.27024	1.79056	1.04922	4.76265	-3.29651	2.2391	2.01835	-1.0845	-1.58369	-0.76429	-2.24492	2.20262	0.678458	4.84924	-3.05651	2.02143	2.01608	-0.312685	-1.37943	-1.40695	-2.12818	1.17859	0.673525	4.95747	-3.13913	2.18857	0.939373	-1.45979	-1.41951	-1.39755	-2.19719	0.601388	0.696844	4.85539	-3.67703	1.81347	-0.0599141	-5.569079e+01	5.180430e+01	-3.886489e+00
1800	-0.958915	-1.56521	-1.0734	-2.34836	2.12958	-8.58543e-05	5.39941	-1.84727	1.34861	1.34949	0.114243	0.210612	0.261139	0.114901	0.289336	0.0877151	0.128157	0.098383	0.125102	0.271225	0.030201	-0.785049	-1.4645	-0.862841	-2.18456	1.80244	0.169524	4.97578	-2.09279	2.26094	1.11026	-0.296471	-2.2892	-0.703723	-2.68502	1.60497	0.129924	5.12672	-1.81771	2.09878	0.932787	-0.812772	-1.37311	0.553553	-2.58272	1.87871	-0.249654	4.6967	-2.52011	1.94739	1.17889	-0.477241	-1.57357	-0.809666	-1.6885	0.58339	0.273059	4.85252	-1.34759	2.26169	0.218546	-1.10743	-1.6906	-0.97037	-2.1706	2.1149	0.403595	5.09764	-2.42008	1.94518	2.03909	-1.25834	-1.29755	-0.894873	-1.8785	1.62564	0.0750179	5.24487	-1.81516	2.03054	1.17218	-0.69138	-1.06053	-0.436062	-1.7163	1.11925	-0.223416	5.08577	-1.8186	2.16014	0.58618	-0.617351	-1.49684	-1.06089	-2.04974	1.98384	-4.69364e-05	4.66757	-2.56481	2.16128	1.94329	-0.610892	-1.54177	-0.573563	-2.28413	1.93565	0.0407158	4.88829	-2.05169	2.04914	1.84276	-0.876258	-1.7188	-0.897103	-1.8816	2.1118	0.152753	4.7787	-1.99212	2.13263	1.65389	-0.815478	-1.67146	-1.15078	-2.39741	2.27306	0.0888859	4.68929	-1.99679	2.29474	1.74189	-0.406829	-1.98312	-0.404645	-2.27824	1.35862	1.17083	5.28675	-2.17066	1.82206	0.690123	-1.25228	-1.51415	-0.494619	-2.07075	0.363577	0.316963	4.7122	-2.33889	2.29254	0.163938	-4.588192e+01	4.899288e+01	3.110961e+00
1900	0.0220713	-1.95467	-1.17808	-2.18065	1.85469	1.12961	4.80162	-2.44158	1.72538	-0.73505	0.114479	0.133801	0.18856	0.0599632	0.456986	0.282567	0.0633729	0.175346	0.0979046	1.81613	0.0307807	0.174315	-1.31836	-1.31665	-2.5233	2.09393	0.365093	4.79882	-2.21605	1.9329	1.48614	-0.185901	-1.35009	-0.948131	-2.43707	1.6622	0.0112727	5.11011	-2.67052	1.75973	0.718471	0.350724	-1.74376	-1.0736	-2.9875	1.78396	0.352502	4.64452	-2.26581	2.23636	1.49114	0.129997	-0.836577	-1.87976	-2.72578	0.987648	0.380203	4.70409	-1.7011	2.04234	0.24073	0.620004	-1.10324	-0.207148	-2.60265	2.19766	-0.119629	4.74463	-2.51308	2.10167	1.98854	-0.256171	-1.22428	-0.876583	-1.76503	1.72995	-0.544577	4.66162	-1.85364	1.69696	0.949079	0.0820069	-1.20517	-1.37069	-2.45276	1.02088	0.424758	4.69445	-2.0586	1.88172	0.270161	0.270829	-1.46074	-0.7615	-3.02541	2.23387	0.902566	4.84617	-2.41135	1.76057	2.1736	-0.13838	-1.61147	-1.91863	-2.5101	2.12928	-0.341902	4.6997	-1.91658	1.55696	1.35357	-0.123004	-1.50404	-1.1553	-2.18752	1.99255	0.585049	4.92274	-2.37638	1.99118	1.46298	0.0575692	-1.14682	-1.29992	-2.3029	2.20929	-0.185455	4.75517	-2.42439	2.28794	1.64389	0.382678	-1.93293	-0.733278	-2.24846	0.937459	1.15675	4.90394	-2.49568	2.06424	0.664213	-0.109271	-1.55526	-2.09833	-2.02256	0.485171	0.245069	4.68112	-2.09325	2.02748	-0.00192443	-5.938589e+01	5.004973e+01	-9.336162e+00
2000	-0.235381	-1.57474	-1.32605	-1.64697	2.01868	-0.199574	5.23275	-2.49663	2.26702	-1.21553	0.0973976	0.0745613	0.131793	0.0641474	0.621114	0.247152	0.154626	0.0719501	0.101361	0.676852	0.0196779	-0.181943	-1.29656	-1.53911	-2.03982	2.14171	0.356114	5.09251	-2.66716	2.20776	0.948762	-0.329736	-1.4976	-1.70349	-2.14704	1.32787	0.152915	5.0418	-2.53798	2.12062	0.950859	-0.357102	-1.27182	-1.37586	-1.96711	2.18156	-0.0187796	5.32805	-3.07095	1.98053	1.77325	0.337032	-0.851843	-1.72662	-1.9291	0.73041	-0.0553714	4.74177	-2.99767	2.11754	0.218275	-0.0940928	-0.879347	-1.83764	-1.9962	2.24635	-0.734899	4.90501	-2.43001	2.12839	2.06678	-0.200195	-1.37437	-1.91285	-1.93063	1.27929	0.421456	4.84646	-2.84453	2.02572	1.13574	-0.514249	-1.30601	-1.03185	-2.39086	1.13286	0.660015	4.80497	-2.68304	2.05637	0.894348	-0.709577	-1.4626	-1.88557	-2.36739	2.03253	0.203552	4.73194	-2.52159	2.14392	1.90904	0.116475	-1.35224	-2.2238	-1.60073	1.74974	-0.0132081	5.21859	-3.10478	2.2216	2.04921	-0.156109	-1.09759	-1.35447	-2.62926	2.04409	1.19764	5.11687	-2.74212	1.92626	1.35898	-0.274903	-1.86524	-1.56676	-1.66421	2.07812	0.673496	5.21663	-2.65825	2.03014	1.7821	-0.345656	-1.26149	-1.88716	-1.73293	1.46503	0.520437	5.56911	-2.54376	1.94334	0.612553	-0.175633	-1.71133	-1.69106	-1.63623	0.491381	0.187446	4.83669	-2.49269	1.81756	-0.13332	-4.276873e+01	5.234196e+01	9.573235e+00
2100	0.104219	-1.19207	-1.75893	-2.13453	2.0679	0.38576	4.68705	-3.0301	2.11641	1.57009	0.075518	0.284129	0.292994	0.0571547	0.270332	0.064018	0.0662819	0.11601	0.0996962	0.559963	0.0235488	0.340243	-1.50892	-1.31514	-2.07678	1.7449	0.399893	4.67355	-2.87727	2.04716	0.922288	0.523229	-2.12772	-1.75557	-1.83101	1.23449	0.0913008	4.657	-3.30698	2.01615	1.00054	0.273972	-1.94617	-1.75258	-2.69378	2.20178	0.263673	4.62824	-2.84621	1.91614	1.7964	0.156083	-0.702001	-1.50423	-2.46315	0.905426	0.313624	4.75569	-3.031	1.86143	-0.0551686	0.318483	-1.64303	-1.69446	-1.68218	1.79835	0.0290502	4.78722	-2.96233	1.80002	1.81468	0.410692	-1.34226	-1.20632	-2.27228	1.70797	0.775199	5.15127	-2.45409	1.66939	1.27232	0.497693	-1.17235	-0.686803	-2.53169	1.05288	0.583082	4.70735	-2.92181	2.22089	0.779031	0.22724	-1.39157	-0.928193	-2.12681	2.07067	0.274469	4.85298	-2.96418	2.23906	2.27879	0.46262	-1.63761	-1.366	-2.12037	1.92352	0.334728	4.82726	-2.89924	1.55428	1.61241	0.196998	-1.43753	-0.63027	-2.56925	2.28744	0.776409	4.67049	-2.71851	1.93124	1.984	0.433326	-1.86984	-1.08908	-1.68626	1.84231	0.326744	4.69003	-3.63888	2.00739	1.88666	0.671941	-1.46071	-0.65611	-2.19883	1.1786	1.05453	4.9881	-3.07626	2.06319	0.756094	0.463017	-1.88952	-1.83874	-1.97352	0.397843	0.710599	4.64939	-2.72696	1.66725	-0.220817	-3.806930e+01	5.142585e+01	1.335655e+01
2200	1.6247	-1.19221	-1.07498	-2.30462	1.6566	1.13499	4.67768	-2.46358	1.99053	0.935325	0.110176	0.202838	0.176425	0.0982356	0.381761	0.275863	0.0942363	0.103857	0.0479811	0.665053	0.0295628	1.39735	-1.80587	-1.26497	-1.966	1.35411	0.603037	4.63995	-2.69388	1.92116	1.15905	1.00862	-2.15519	-1.13935	-1.41663	1.0429	-0.0260611	4.89601	-2.58145	1.69187	0.550969	1.5315	-2.01877	-1.20567	-2.3016	2.11792	0.133591	4.62448	-3.18433	1.86252	2.05945	0.999991	-0.703306	-2.05929	-2.0817	0.849049	-0.24123	4.63322	-2.67173	1.82866	-0.20401	1.5025	-1.71353	-1.98852	-1.68175	1.8176	-0.021658	4.81111	-2.68523	1.8112	1.85302	1.67442	-1.36885	-1.29049	-2.2262	1.37127	1.20923	5.34199	-2.97102	1.31108	0.768514	1.23616	-1.31689	-1.40106	-2.11097	0.904655	0.310076	4.77479	-2.34359	1.75477	0.125133	1.00522	-1.409	-0.802558	-2.06431	1.9434	0.386239	5.00908	-2.71945	1.85619	1.61418	1.54825	-1.6731	-0.981963	-1.82796	1.81032	0.081187	4.85196	-3.01765	1.98127	1.73506	1.4824	-1.56234	-0.478407	-1.96397	1.80739	0.700826	5.00259	-2.14207	1.61123	1.09725	1.36725	-1.93938	-1.41345	-1.48927	2.21469	-0.0716379	4.81642	-2.35719	1.87777	1.75994	1.49721	-1.61503	-1.50731	-1.74878	1.3021	0.745052	5.14793	-2.61388	2.00217	0.938155	0.616285	-1.9492	-1.4968	-2.21809	0.147686	0.957633	4.65635	-3.16404	2.17214	0.0843533	-5.298430e+01	4.654507e+01	-6.439237e+00
