iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
1000	1.57188	-1.18303	1.15308	-1.32615	1.53991	0.808982	6.25248	-3.57947	1.58406	0.207647	0.163873	0.183679	0.1158	0.0821333	0.321397	0.0623692	0.286493	0.250774	0.256403	1.50252	0.023771	0.904741	-1.47464	1.51094	-0.93566	1.22629	0.80276	6.36382	-2.9677	1.81154	1.20981	0.672623	-1.28235	1.04903	-1.04448	1.49264	0.404157	6.7542	-3.6722	1.92491	0.735428	1.73583	-1.67975	1.3598	-1.20476	2.26455	0.355886	5.73883	-3.98925	0.977352	2.208	0.776419	-1.51732	1.93762	-0.874667	0.165894	0.73796	5.92174	-2.73052	1.71612	-0.142023	0.777443	-2.13402	0.533064	-0.797596	1.5089	0.807733	5.89532	-3.64863	1.82911	2.29771	1.26308	-1.36995	1.22795	-1.20549	1.31338	0.752724	5.95297	-3.53392	1.48812	0.904448	0.452417	-1.67795	1.23112	-0.788061	0.547291	0.76034	6.08147	-3.20475	2.06995	0.305617	1.26019	-1.70494	1.53193	-0.833255	1.832	1.18789	6.60008	-3.51237	1.2222	2.23316	0.599157	-1.89619	1.30752	-0.683221	1.85975	0.88906	6.88851	-2.5531	1.63901	1.76358	0.506611	-1.29436	1.48078	-1.16518	1.80631	1.01072	6.10366	-3.03884	1.95767	1.54262	0.935355	-2.05774	1.19963	-0.782554	1.81084	0.944342	5.97139	-2.92374	2.09134	1.91245	1.24062	-1.77603	0.817389	-0.860662	1.4844	1.07634	6.46994	-2.89623	1.49037	0.660963	0.319849	-1.13981	2.29426	-0.889083	0.057133	0.713316	6.41433	-3.5817	2.09263	-0.185557	-7.456553e+01	4.760888e+01	-2.695664e+01
1100	1.73422	-1.93706	2.00084	-0.592457	2.00814	0.333071	6.43434	-2.68601	2.24007	0.611	0.0871258	0.0731009	0.255863	0.0463642	1.51245	0.045964	0.383145	0.0911439	0.13838	0.538867	0.0233023	1.7995	-1.90231	2.12477	-0.811845	1.97872	0.619893	6.60726	-2.65882	1.88122	1.25661	1.60291	-1.81364	2.10297	-0.822584	1.5645	0.298855	6.7202	-2.30263	1.63827	0.915334	1.78679	-2.1229	1.33536	-1.04707	2.29574	0.701641	6.82098	-2.61997	1.31128	1.33476	1.79952	-1.57025	2.24324	-0.599027	-0.0760186	0.51686	5.88989	-2.99396	1.9265	0.0101757	1.68121	-1.86706	1.12558	-0.898326	1.45157	0.842693	6.19141	-3.08706	2.27076	1.8475	1.8821	-1.76564	1.09764	-0.911332	1.17522	0.762538	5.93994	-2.81544	0.807853	0.0628024	1.74501	-1.90563	2.17497	-0.922022	0.363354	0.397014	5.27552	-2.99675	1.71749	0.474905	2.04506	-1.90989	2.26411	-0.748957	1.40437	0.746359	6.00303	-2.71175	1.58426	1.80769	2.20387	-1.50964	1.38199	-0.725331	1.12779	0.656063	6.448	-3.09263	2.03162	0.858301	1.5476	-1.90519	1.52461	-0.888209	1.89403	0.696627	5.80952	-2.61015	1.51409	1.71933	2.12646	-2.012	1.21436	-0.734722	2.18927	0.728726	6.4384	-2.39824	1.44307	1.5879	2.21964	-1.63573	1.85161	-0.625272	0.948495	0.55099	6.14213	-2.50564	1.96956	0.741105	1.95565	-1.52777	1.40168	-0.827147	-0.433441	0.718065	6.25831	-2.98815	2.07416	-0.380939	-4.539013e+01	4.114803e+01	-4.242093e+00
1200	2.0081	-1.78548	2.18925	-0.617744	1.59747	0.413688	5.94561	-3.15339	1.74714	1.99921	0.115547	0.144028	0.173407	0.0494407	0.732408	0.138218	0.0986633	0.149423	0.0731899	0.583899	0.0334028	1.95473	-1.42763	2.27934	-0.665422	1.47905	0.506232	5.96922	-3.01378	2.0244	1.43267	1.62515	-2.03213	1.43468	-0.969282	1.12807	0.569	6.22099	-2.97323	1.7009	0.692412	2.26761	-2.29015	1.69671	-0.794056	1.20056	0.520728	5.78925	-2.81003	1.96213	1.50141	1.58811	-1.63692	2.20745	-0.69175	-0.582213	0.238773	5.4096	-3.31067	2.06854	-0.44271	2.05577	-2.112	2.00773	-0.907893	1.15927	0.524204	5.76138	-2.59839	1.88062	1.21584	2.1951	-1.2357	1.74842	-1.05934	1.17612	0.799485	6.20941	-3.10484	1.85403	1.12433	1.47755	-1.71052	2.10744	-0.779939	-0.0499187	0.496697	5.64294	-3.05252	2.21717	0.444214	2.26141	-1.71051	2.13695	-0.7613	1.66595	0.362547	6.20362	-2.18919	2.15441	2.06439	1.50513	-1.94233	1.46853	-0.645762	1.59502	0.638345	6.32562	-2.68968	1.57286	2.20746	1.99502	-1.91759	1.8657	-0.578596	1.42418	0.547073	5.61343	-3.13451	2.2349	2.10913	2.24793	-1.63262	1.80195	-0.535167	2.19991	0.173484	6.335	-2.68373	2.20926	2.25204	1.96117	-1.46017	2.11434	-0.738534	1.09811	0.300619	5.90696	-2.7723	2.14624	1.44072	1.64686	-1.08233	2.01525	-0.669747	-0.251472	0.401068	6.45082	-3.29005	2.1918	-0.3184	-4.408992e+01	4.087281e+01	-3.217103e+00
1300	2.23984	-2.03078	2.12615	-0.700862	1.93829	0.634679	5.94254	-2.51631	1.84045	2.13961	0.336986	0.280225	0.162575	0.183771	1.37533	0.135755	0.203909	0.098758	0.164944	0.827534	0.0268679	1.24113	-2.09017	2.25081	-0.412105	1.78896	0.264918	6.22969	-2.26229	2.11801	1.32072	1.41474	-1.97533	1.71463	-0.693243	1.27698	-0.172545	5.76073	-2.68494	1.86698	1.11602	2.24858	-1.99079	1.57262	-0.821515	2.20226	0.0422681	6.44845	-2.39644	1.70283	2.00983	1.60612	-1.93217	2.0155	-0.455215	0.218898	0.0648751	5.42251	-2.1199	1.63326	-0.140458	1.40716	-2.29978	1.88481	-0.252054	1.7205	-0.0931953	6.11073	-1.9792	1.86699	2.00127	1.12919	-1.88472	1.55707	-0.757152	1.51166	0.446314	6.18344	-1.79538	1.82047	1.27594	1.50058	-1.52246	2.26391	-0.517879	0.746194	0.0323071	6.04603	-2.23752	1.96356	0.324266	1.11737	-2.02864	2.08796	-0.675004	2.15052	0.203465	6.11512	-2.53292	1.52473	2.26483	0.541372	-1.84383	2.1042	-0.739382	1.0878	0.181577	5.71712	-2.41198	2.22552	1.57179	1.73403	-2.14902	2.0256	-0.217059	2.03498	-0.191384	6.06573	-1.77962	1.70017	1.36402	1.49958	-2.03826	2.27738	-0.845349	2.22168	0.779242	6.59451	-2.08535	2.14746	2.29698	0.705694	-1.48092	1.85694	-0.576269	1.11722	0.755132	6.73889	-2.13679	1.99416	0.588752	1.19709	-2.14671	1.32644	-0.758368	-0.189163	0.634339	5.92061	-1.8197	2.21695	-0.252612	-5.816999e+01	4.071112e+01	-1.745887e+01
1400	-0.179783	-1.25155	2.04401	-0.291583	1.51805	-0.157809	6.23172	-2.30477	2.06224	1.08639	0.187016	0.481392	0.219813	0.128346	0.223241	0.0742041	0.0668925	0.500737	0.0660178	0.864778	0.0251876	-0.178146	-2.27144	1.96374	-0.135421	1.4566	0.218747	6.42909	-2.38446	2.27645	1.61787	-0.492318	-2.1248	2.00795	-0.611502	1.46644	-0.13668	6.26313	-2.12716	2.22343	1.41811	-0.092	-1.94608	2.06622	-0.798611	1.9647	-0.170403	6.49828	-2.20801	2.09729	1.55385	0.312042	-1.2134	1.49051	-0.346286	0.71996	0.126428	6.41011	-1.88027	1.98415	0.163214	0.540646	-1.9679	1.58688	-0.353033	1.76327	0.106428	6.24418	-2.45851	2.16902	2.13148	-0.542453	-1.62114	1.93693	-0.337831	1.50708	0.136677	6.2198	-2.07497	2.14408	1.90556	-0.41724	-1.7267	2.29621	-0.163043	0.386885	0.19768	6.4072	-1.48024	2.11853	0.726822	-0.794795	-2.15728	1.17757	-0.251079	1.7328	0.479762	6.5696	-2.26075	2.28884	2.23286	0.174473	-1.95348	2.16872	-0.0073536	1.17559	0.245555	6.65373	-2.18823	2.06252	1.35072	0.812567	-1.47169	2.2408	-0.269799	1.97664	-0.241181	6.5376	-1.55211	2.10562	1.43835	0.875498	-1.99781	1.60126	-0.51163	2.15338	0.57223	6.52262	-2.28264	1.90141	2.00174	-0.00300726	-1.49298	2.29915	-0.343584	1.50009	0.450291	6.69702	-1.87707	1.97979	1.2331	-0.461692	-1.37698	2.18983	-0.463489	0.208522	0.27643	6.55319	-1.62968	1.80978	-0.324723	-4.693153e+01	4.468102e+01	-2.250508e+00
1500	0.54637	-2.17611	0.216503	-0.109666	1.81971	-0.104259	6.90704	-2.24491	2.22711	0.546573	0.218	0.217301	0.357629	0.139828	0.338592	0.0742376	0.195756	0.345479	0.258171	0.809219	0.0205817	0.261348	-1.87657	0.353514	-0.120332	1.76454	0.228745	6.58896	-2.35872	2.17255	1.25076	-0.659876	-1.67149	-0.17709	-0.691444	1.2285	-0.00720692	6.3478	-2.45809	2.12384	0.759092	0.26396	-2.18566	-0.168979	-0.692642	2.064	0.378456	6.44571	-2.65678	1.86162	1.95576	0.172422	-1.01902	0.263901	-0.22731	0.635506	0.400271	6.77248	-3.01915	1.99725	-0.058901	1.30799	-2.15344	0.585357	-0.577048	2.089	0.591372	6.61353	-2.3811	1.74635	2.16624	0.167669	-1.13977	-0.243083	-0.395558	1.76048	0.346916	6.83475	-2.11138	1.51841	0.869249	-0.46863	-1.63315	0.759187	-0.23597	1.25597	0.289424	6.58401	-1.99315	1.41816	0.293973	0.530221	-1.44342	0.497811	-0.493975	1.81533	0.328531	6.32539	-3.08484	1.99174	1.79322	-0.114169	-1.82201	0.0051245	-0.70973	2.14536	0.418559	6.79367	-2.46871	1.63232	2.12511	0.413209	-2.10881	1.20282	-0.0402279	1.57647	0.51745	6.38747	-2.32588	2.18694	1.56757	0.856313	-1.93656	-0.369367	-0.038033	2.05771	0.282851	6.49995	-2.61307	1.82272	1.91903	0.347265	-1.861	1.4327	-0.0572479	0.633998	0.266868	5.9893	-3.11817	2.2625	0.832452	-0.551342	-1.92114	-0.0233049	-0.302966	0.237611	0.469869	6.30554	-1.94222	2.12623	0.0729313	-6.232892e+01	5.608052e+01	-6.248400e+00
1600	-1.7733	-1.95062	0.444286	-0.0828924	2.14226	0.190775	6.68018	-3.54794	1.65748	0.817647	0.13945	0.485951	0.0917314	0.164842	0.254919	0.0529666	0.152604	0.2298	0.118925	0.355274	0.020808	-1.28175	-2.06274	-0.108878	-0.435694	1.53776	0.492125	6.76357	-2.72008	2.23395	0.950621	-0.995673	-1.96325	-0.295884	-0.711033	1.20033	0.587895	6.40075	-3.16081	1.97367	1.06676	-0.50432	-1.73281	0.0385802	-0.630883	1.86556	0.840852	6.84335	-3.36388	1.94892	1.51219	-0.385676	-0.647195	-0.523476	-0.403637	0.720271	0.264072	6.69802	-2.88738	2.29936	0.358146	-1.40244	-1.69801	-0.156332	-0.412497	1.98608	0.522173	6.57877	-3.26365	1.70311	2.08147	-1.63272	-1.26961	0.0622307	-0.47283	1.35882	0.750306	6.83978	-3.008	1.93131	0.895463	-1.08353	-0.836687	-0.724616	-0.37234	0.898556	0.285388	6.87004	-2.83968	2.06091	0.359239	-1.37107	-2.01585	-0.429401	-0.547532	1.73729	0.412486	6.17646	-2.39941	2.27255	1.97414	-1.26425	-2.19212	-0.476862	-0.26984	1.30509	0.81574	6.6675	-2.34968	2.26535	1.6026	-1.43661	-1.33458	0.237648	-0.506519	1.8519	0.614711	6.46716	-3.15886	2.2556	1.5912	-1.27818	-1.48441	-0.402713	-0.282238	2.22879	0.735506	6.86225	-3.45544	1.86931	2.27918	-1.8883	-2.12261	-0.319641	-0.143152	1.09647	0.590896	6.04396	-3.75313	1.90843	1.18599	-1.31826	-1.20113	-0.772978	-0.759351	0.916122	0.503231	6.73737	-1.62334	2.15618	0.239403	-5.121816e+01	4.906738e+01	-2.150772e+00
1700	-1.85389	-2.07572	0.105071	-0.116705	1.17029	0.870124	6.56975	-2.41597	2.11398	0.330136	0.135081	0.396069	0.217314	0.185517	0.479258	0.0607146	0.107051	0.106668	0.12437	0.785561	0.0187211	-1.76262	-1.8204	-0.0244858	-0.401072	1.83038	0.582777	6.6091	-2.60212	2.27259	2.05587	-1.53408	-2.24544	0.27258	-0.196639	0.986864	0.269723	6.66115	-2.36083	2.1972	0.823168	-1.85128	-2.14635	0.596771	-0.560697	1.80346	0.800181	6.82928	-3.01958	2.22643	1.79197	-1.77894	-1.55788	-0.627282	-0.405425	0.679153	0.482389	6.15793	-2.48008	2.02677	0.268976	-1.88543	-1.73189	0.077171	-0.656814	1.92765	0.449478	6.52715	-2.49998	2.2206	2.14354	-1.97813	-1.51334	-0.298928	-0.298788	1.56339	0.461068	6.49346	-2.7636	2.15108	1.49593	-1.60815	-1.45582	0.679829	-0.246505	1.04024	0.542316	6.81602	-2.45781	1.93344	0.649231	-1.92282	-1.87808	0.0745081	-0.133147	1.95939	0.51918	6.81348	-2.54702	2.0404	2.1838	-1.91887	-1.82641	0.1176	-0.505835	1.57259	0.429148	6.38645	-2.60739	2.28291	1.91619	-1.77576	-1.49008	-0.305845	-0.846785	2.0192	1.24642	6.76076	-2.81637	2.29836	2.11795	-1.96263	-2.20481	-0.217922	-0.170336	2.05283	0.580921	6.48279	-2.8984	2.18617	2.17331	-1.89579	-1.70586	0.694473	-0.0843483	0.878527	0.565545	6.58419	-2.23303	2.27892	0.812684	-0.942868	-1.11157	-0.0665044	-1.01944	0.50302	1.05045	6.78148	-2.32829	2.25343	0.104848	-3.376538e+01	5.555858e+01	2.179320e+01
1800	-0.89239	-2.28718	1.56847	-0.230141	0.411122	1.19037	6.52297	-2.84832	2.25724	1.92782	0.0878737	0.18086	0.553922	0.15703	0.344609	0.40012	0.189155	0.112872	0.116236	0.649042	0.0217623	-1.23657	-2.07321	-0.167556	-0.195217	1.24525	1.07389	6.56673	-2.92679	1.95876	1.59452	-1.35251	-2.26788	0.277065	-0.469519	0.849316	0.672598	6.64966	-2.93159	2.05905	0.342377	-1.70347	-2.27458	0.220448	-0.119717	1.27359	0.695975	6.79149	-2.801	2.27041	1.42131	-0.926202	-1.60442	0.16173	-0.31979	0.336606	0.596441	6.2241	-3.02934	1.95912	-0.0678381	-1.19901	-2.16735	-0.392712	-0.552387	1.86128	0.749476	6.30257	-2.93764	1.60444	2.14718	-1.09141	-1.03418	0.249928	-0.33834	1.63508	-0.281184	6.09148	-3.15356	1.58844	0.98998	-1.39214	-1.25021	0.0564848	-0.408025	0.723877	0.597007	6.77543	-2.80534	2.11268	0.354504	-0.825484	-2.15079	-0.672223	-0.105366	1.26422	1.16213	6.73805	-3.421	2.25602	1.62609	-0.887578	-2.15857	-0.873361	-0.592109	1.38898	1.11495	6.42546	-3.46884	1.76069	1.47123	-1.42865	-1.78326	-0.266304	-0.845784	1.86137	1.38871	6.63972	-2.64317	2.1495	1.87361	-1.0771	-2.2039	0.153856	-0.131683	2.05772	0.589849	6.3634	-2.97292	1.52883	2.23219	-1.1174	-2.02726	-1.10398	-0.34888	1.04924	1.08935	6.50884	-2.92921	2.23138	1.21057	-1.20472	-1.48464	-0.235593	-0.540009	0.393076	0.699886	6.64051	-2.56912	2.1042	-0.141732	-5.670777e+01	5.882459e+01	2.116819e+00
1900	1.42645	-1.42064	-0.718787	-0.0713393	1.964	0.22836	6.83883	-3.70027	2.16817	1.32412	0.362506	0.285074	0.244165	0.101341	0.366425	0.170544	0.141141	0.171415	0.176889	0.361893	0.0267159	0.346815	-1.74066	-0.721036	-0.299455	1.40677	0.908098	6.67748	-3.80301	2.06777	1.23404	0.0221367	-2.19706	-0.429968	-0.528955	1.44799	0.423554	6.36129	-3.88301	1.54404	0.945209	-0.122671	-2.28047	-0.88584	-0.543662	1.59168	0.726812	6.59961	-3.85049	1.94372	1.04656	0.726491	-1.44292	-0.148698	-0.346219	0.502807	0.471804	6.19543	-3.58648	2.25655	0.310877	0.33755	-2.01152	0.813272	-0.190686	1.40113	0.865863	6.68182	-3.34117	1.66562	1.69607	0.195205	-1.0427	-0.633936	-0.554314	1.50016	0.377375	6.4825	-3.97129	1.67684	1.07422	0.191346	-1.42866	-1.06658	-0.0810661	1.02931	0.545642	6.76737	-3.93355	1.66884	0.314866	1.11379	-2.26831	-0.22851	-0.0448274	1.29638	0.984614	6.6555	-3.91222	1.95663	1.66886	0.055515	-1.84872	-0.829033	-0.560742	1.5104	0.718767	6.44856	-3.56493	2.2858	1.92977	1.31523	-2.06905	-0.323518	-0.0699098	1.48101	1.11844	6.4946	-3.83051	1.95475	1.89755	1.04652	-1.54192	-0.970793	-0.346162	2.25136	0.517525	6.57206	-3.27611	1.86432	2.12279	0.69241	-2.09949	-1.51421	-0.507336	0.92969	1.83781	6.87984	-3.70786	2.16962	1.15608	0.195357	-1.63322	-1.16885	-0.124421	0.384343	0.43031	6.44962	-3.9322	2.13449	0.465923	-5.026715e+01	3.972520e+01	-1.054195e+01
2000	-0.963384	-1.69187	-0.822975	-0.783554	1.15547	1.13299	6.14118	-3.43725	2.23076	1.64941	0.0910389	0.107415	0.0809232	0.0298215	0.310449	0.20234	0.164621	0.155518	0.0392816	0.755897	0.0220756	-0.576361	-1.67711	-0.420081	-0.571061	1.18428	0.45292	6.56932	-3.06089	2.29727	1.60381	-0.266942	-1.55114	-0.113137	-0.80262	1.61013	-0.105072	6.80732	-2.55559	2.02829	0.648215	-0.830909	-1.79912	-0.493825	-0.573999	1.69131	0.618618	6.63322	-3.31222	2.29117	1.73875	-1.01753	-1.34891	-0.830071	-0.340023	0.340647	0.0131549	5.86401	-3.62988	2.26876	0.0856436	-0.262191	-1.67603	-0.552085	-0.298077	1.89008	0.710973	6.8938	-3.01296	2.10128	2.28547	-1.22176	-0.922313	-0.527496	-0.439574	1.35787	0.279862	6.60898	-3.85284	2.24816	1.13642	-1.0355	-1.59057	0.0256422	-0.178313	0.820409	0.101461	6.19918	-2.86652	2.20776	0.749506	-0.0558748	-2.05322	-0.488788	-0.392878	1.69053	0.739464	6.35592	-3.02928	2.28844	2.17406	-0.648872	-1.95116	-0.858027	-0.379331	1.38673	0.978806	6.72643	-3.17967	2.14645	1.70976	-0.0454412	-2.27255	0.163154	-0.590627	0.86155	1.60242	6.27295	-3.40407	2.23056	1.20222	-0.585018	-1.4234	-0.0343724	-0.858586	2.14999	0.363152	6.12626	-3.13069	2.2674	2.10272	-0.809192	-1.64903	-0.704897	-0.710353	0.960911	1.22372	6.60519	-3.23933	2.21195	0.644962	-0.337865	-1.26811	-0.451874	-0.629441	0.63615	0.925563	6.90654	-2.91616	2.29417	0.360755	-4.439645e+01	5.668811e+01	1.229166e+01
2100	-0.270124	-1.86958	-1.2515	-0.187319	1.16561	1.29441	6.56891	-3.57448	2.16991	0.773419	0.0776575	0.176879	0.247608	0.144519	0.161469	0.281316	0.0991362	0.106129	0.138848	0.843287	0.0248806	-0.175828	-1.59684	-0.707158	-0.18694	1.41771	0.722846	6.43348	-3.60635	2.27606	1.71114	-0.337289	-1.42898	-0.161893	-0.202216	1.46074	-0.00642482	6.89443	-3.08069	2.18652	1.12163	-0.395184	-1.94705	-0.452868	-0.561529	1.89005	0.543464	6.42435	-3.75583	1.9856	1.83462	-0.397641	-1.28251	-1.25787	-0.739871	0.436697	0.366849	5.84307	-3.56096	2.2047	0.0814125	-0.543178	-2.13462	-0.470096	-0.318422	1.62169	1.30683	6.90997	-3.08639	1.76967	2.02882	-0.024932	-1.10424	-0.671915	-0.550933	1.58301	0.642441	6.7238	-3.31348	2.16464	1.34589	-0.645124	-1.37352	0.0707489	-0.146855	1.10219	0.0176405	6.18507	-3.69449	1.75822	0.606418	0.0312678	-1.55705	0.180003	-0.657472	1.92539	0.270999	6.00019	-3.43549	1.80967	2.22451	-0.286026	-1.87892	-1.30151	-0.0640341	1.33826	0.239558	6.3059	-3.65768	2.1485	1.76493	0.0802235	-2.09111	-0.534064	-0.470357	1.50382	1.56012	6.56609	-3.98017	2.00567	1.96915	-0.165661	-1.78585	-1.39469	-0.559261	1.62056	0.498235	5.81911	-3.85096	2.11241	1.58083	-0.472939	-1.7587	-0.318402	-0.354643	1.27653	0.388061	6.02144	-3.63493	1.85556	0.834985	-0.293054	-1.40446	-0.298716	-0.447466	0.565624	0.426158	6.59144	-3.21317	2.18123	0.0471839	-4.516954e+01	4.957844e+01	4.408893e+00
2200	-0.356953	-2.11804	-2.04347	-0.627071	1.67192	0.531096	6.68151	-2.69459	2.00502	1.98386	0.111854	0.234956	0.316894	0.222038	0.775116	0.11134	0.128103	0.137938	0.0422334	0.92747	0.025488	-0.685676	-2.29126	-2.04076	-0.220311	1.92844	0.31675	6.30287	-2.50024	2.21032	1.80882	-0.835914	-2.23792	-1.42244	-0.492203	1.18601	0.226302	6.42057	-2.40997	2.28663	1.04245	-0.221514	-2.09982	-1.92096	-0.941856	2.16174	0.450701	6.60489	-2.58582	2.26437	2.18632	-0.898298	-1.46257	-2.28055	-0.885318	0.413136	0.524726	5.66709	-2.6329	2.0431	0.0285272	-1.04535	-2.14794	-2.15632	-0.302088	1.57291	0.656516	6.29794	-2.68755	1.88412	1.92102	-0.630463	-1.94651	-1.33057	-0.328576	1.11765	0.489269	6.19989	-2.24662	2.04026	1.05951	-0.26081	-1.63446	-1.74845	-0.382871	0.904862	0.531624	6.56882	-2.12965	2.1016	0.535512	-0.270211	-2.18672	-1.19061	-0.955133	2.17179	0.629238	6.63606	-2.10322	1.95015	2.01237	-0.414648	-2.02705	-1.67482	-0.168849	1.43473	0.10154	6.3093	-2.39457	2.24235	1.57366	-0.0012695	-2.13462	-1.58539	-0.189391	1.50358	0.563946	6.11577	-2.35272	2.19999	1.61599	-1.00449	-2.26088	-1.52996	-0.73649	2.26918	0.737547	6.2887	-2.4679	2.17266	2.21666	-0.649238	-1.95675	-1.71848	-0.466142	0.966566	0.411887	5.96966	-2.3001	2.20087	0.758572	-0.402865	-2.04725	-1.98457	-0.159891	0.283979	0.344664	6.29129	-2.09731	1.92123	-0.295136	-3.497620e+01	5.775579e+01	2.277959e+01
