iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
1000	0.61962	-4.75272	-0.461205	-0.153335	-0.791978	5.515	1.46753	0.0928547	2.36514	0.181826	0.093054	0.358487	0.134344	0.664245	0.499981	0.386685	-3.58242	-0.212791	-0.453805	-0.469226	5.76941	0.856128	0.923857	-2.63471	-0.0983873	-0.332084	-0.524596	6.01932	0.665945	0.386229	-4.70162	-0.268488	-0.719301	-0.824809	5.56677	1.1769	0.692264	-4.81913	-0.27224	-0.771537	-0.75869	5.92359	1.19579	0.196721	-4.72266	-0.60681	-0.813052	0.250381	5.64004	1.17706	0.778086	-4.11346	-0.501892	-0.855595	-0.361177	5.911	0.758991	0.447023	-5.69151	-0.614517	-0.287624	-0.463889	6.14297	0.0661216	0.544054	-4.8869	-0.650991	-0.743324	-1.28633	5.76825	1.02201	0.947051	-4.23066	-0.648415	-1.0539	-1.35771	5.91232	0.470244	0.405592	-5.86496	-2.05828	-0.717785	-1.62199	5.63792	-0.359519	0.778518	-5.75184	-0.37335	-0.832258	-1.27399	6.43354	0.333105	0.161751	-3.88633	-0.274245	-0.499079	-1.63968	6.39355	0.479815	0.890372	-1.16766	-0.848725	-0.513421	-1.37185	5.80127	1.21801	0.73893	-5.68481	-0.924162	-0.377338	-1.75474	5.91234	0.830231	-6.093080e+01	-1.082687e+04	-1.088780e+04
1100	1.47107	-1.10597	-1.0847	-0.215882	-1.59369	5.59026	1.14839	0.0979749	0.866248	0.240483	0.285867	0.126259	0.266893	0.434018	0.499959	1.11171	-3.33326	-0.883151	-0.754405	-1.60699	5.4632	0.710148	0.945429	-4.08668	-1.0792	-1.04131	-1.73785	5.62923	1.30817	0.529561	-2.61421	-1.01531	-0.506851	-1.29312	5.66449	0.51808	1.06608	-3.72081	-0.92721	-0.655723	-2.02308	6.29957	0.364635	1.17418	-3.15197	-0.432597	-1.3041	-0.878443	5.69479	0.175181	0.974654	-3.63716	-0.118647	-0.597672	-1.43279	5.6946	1.26786	1.64123	-3.9982	-0.456744	-0.737896	-1.76014	5.88576	1.15989	1.24462	-1.04796	-1.31918	-0.293537	-0.870495	5.59306	0.588467	1.34017	-2.28973	-1.38583	-0.770062	-0.876799	5.40268	0.833565	1.76878	-0.324108	-1.14453	-0.182816	-0.792333	5.56581	0.0390032	1.00362	-3.48127	-1.48209	-1.00483	-1.20063	5.69575	0.626498	1.14127	-1.51806	-1.66593	-0.665148	-0.458168	5.75271	0.581998	1.33367	-0.795604	-1.44014	-0.520139	-0.73102	5.83657	0.301207	1.19923	-1.15732	-1.38208	-0.255103	-1.12079	5.67982	-0.339966	-5.141535e+01	-1.082734e+04	-1.087875e+04
1200	2.18423	-2.14332	-1.05169	-0.559993	-1.67277	5.87374	0.996413	0.326594	0.343044	0.365084	0.0984339	0.105816	0.159849	0.066599	0.499987	1.71527	-3.60204	-1.32457	-0.762774	-1.99281	5.76898	1.24319	1.43764	-3.05892	-2.08556	-1.07059	-1.73034	6.34208	1.23936	1.32537	-5.5422	-1.98956	-1.06204	-1.18775	5.92629	1.28912	1.90515	-3.56254	-0.701907	-1.35896	-1.63824	5.64796	1.32806	1.29992	-3.44644	-1.88531	-0.871046	-2.10979	6.19827	1.40417	1.66739	-3.73491	-0.419994	-0.590518	-1.98549	5.95041	1.10204	1.94696	-3.62891	-0.747616	-0.768504	-2.03441	6.01073	1.29715	2.27896	-2.54864	-1.33636	-0.76841	-2.04036	6.13279	0.534988	2.2235	-1.75414	-1.98147	-0.695918	-2.22424	6.64328	0.496122	2.19073	-2.77702	-0.786245	-0.833493	-1.86668	5.52506	0.815226	1.9387	-3.90071	-1.02535	-0.864049	-2.12436	6.02447	0.42834	1.5963	-1.77704	-1.45278	-0.501152	-2.0319	6.25063	0.31237	2.17566	-2.71158	-1.27382	-0.865776	-1.95622	6.37519	0.431922	1.57583	-1.79994	-0.204737	-0.111294	-2.17113	6.30833	0.374393	-3.881915e+01	-1.082674e+04	-1.086555e+04
1300	0.0960184	-3.86398	-1.52643	-1.7148	-1.45516	6.62534	-0.365395	0.354015	0.213126	0.304071	0.630771	0.102408	0.0652309	0.19948	0.499926	1.74509	-4.08767	-0.544177	-0.97239	-1.56598	6.58378	0.181883	2.08678	-4.46849	-1.00644	-0.844949	-1.31061	6.40937	-0.287332	1.93053	-4.08903	-0.544347	-1.11937	-1.69052	6.58766	0.7603	1.47101	-4.24059	-1.35789	-0.482278	-1.6499	6.62915	0.148887	1.01096	-4.3239	-0.477003	-0.219375	-1.58912	6.19469	-0.274279	1.52341	-4.21055	-1.20046	-0.915316	-1.59942	6.56129	-0.397838	2.15541	-4.31821	-0.0877934	-0.160064	-1.72092	6.26212	-0.0555431	0.503553	-3.44007	-1.54177	-0.853955	-1.56737	6.48565	0.706995	1.37006	-3.14749	-1.18091	-0.854464	-1.74118	6.54753	0.247378	1.70338	-3.2988	-1.25915	-0.42682	-1.95844	6.24368	0.509378	1.9875	-2.99176	-0.922751	-0.79455	-1.86844	6.3225	0.921929	0.576902	-3.52408	-1.57017	-1.51956	-2.01499	6.59634	-0.00273974	1.18601	-3.36585	-0.366241	-0.0506419	-1.34686	6.49195	0.505412	0.561039	-3.16503	-1.15265	-1.42191	-1.54432	5.95857	0.0549432	-4.817333e+01	-1.082804e+04	-1.087621e+04
1400	0.891556	-4.80905	-0.665355	-0.356929	-2.01706	5.387	0.341196	0.905117	0.266196	0.833821	0.127778	0.125487	0.0741061	0.168214	0.499988	1.06314	-4.97482	-0.493641	-1.21229	-2.26589	5.74181	0.0350676	1.45995	-4.92753	-1.36461	-1.32743	-2.21985	5.70996	0.353713	1.93126	-4.98523	-0.0457242	-1.23666	-1.83408	5.92018	0.236719	1.78356	-4.64159	-0.663913	-1.057	-2.19501	6.24193	-0.0235353	2.01102	-5.71474	-1.65019	-1.24395	-2.1256	5.92844	0.154395	0.943502	-5.47199	-0.488951	-1.1944	-1.41693	6.26632	0.4748	1.85215	-4.08008	-1.93574	-0.793483	-2.29845	5.45546	-0.11599	0.228929	-4.4294	-0.0940308	-1.01753	-1.43965	5.96492	-0.0758166	0.631371	-5.01021	-1.16803	-1.05951	-1.28407	6.17271	-0.219818	0.480632	-4.49242	-0.533098	-0.401061	-1.37624	5.87111	-0.323279	1.00247	-4.05916	-1.41692	-0.36836	-0.670969	5.74521	0.148091	0.5568	-5.06844	-0.599845	-1.23182	-1.03851	6.19899	-0.386221	0.188939	-3.74814	-0.795809	-1.1107	-1.14913	6.22731	0.182708	0.923	-4.51288	-1.01772	-1.29071	-2.05608	6.50743	-0.105613	-5.467731e+01	-1.082671e+04	-1.088139e+04
1500	0.605139	-6.06269	-4.30389	-0.0390671	-2.04166	6.62725	-0.303445	0.568827	0.132378	0.77746	0.0950588	0.13782	0.133752	0.403145	0.499877	1.93955	-6.10985	-4.81938	-0.335741	-2.11418	6.23197	-0.237793	1.04015	-5.87963	-4.03679	-0.349786	-1.7229	6.31044	-0.109257	0.985699	-6.64953	-6.38414	-0.548527	-1.87722	6.41074	-0.525363	1.48918	-5.96555	-5.10157	-0.419534	-1.23181	6.25754	0.24372	1.31216	-5.47506	-4.62154	-0.950539	-2.16244	6.08191	0.281817	0.920506	-6.2618	-4.40709	-0.393515	-2.23243	6.16465	-0.18418	1.50123	-6.22377	-4.41941	-0.435634	-1.61143	6.57365	0.939358	0.667394	-6.31704	-2.01827	-0.0463855	-1.96339	6.08742	-0.00791502	1.58496	-6.22564	-1.78921	-0.000934642	-2.04727	5.89067	0.02116	1.78447	-6.50473	-3.76835	-0.167887	-2.19671	6.02465	-0.484599	1.22731	-6.20114	-0.868235	-0.1036	-1.30695	5.64378	-0.171483	0.830464	-6.03128	-1.04811	-0.101789	-1.52611	5.76182	0.5914	0.620109	-6.54635	-2.62668	-0.229244	-1.84928	6.06818	-0.627774	0.920292	-6.59302	-1.75808	-0.405278	-1.60488	6.25247	-0.521793	-4.468511e+01	-1.082909e+04	-1.087377e+04
1600	1.39354	-6.24056	-5.64616	-1.28894	-1.78433	6.12513	0.286158	0.20667	0.245363	0.090517	0.101812	0.0675991	0.961845	0.386001	0.499943	1.46912	-6.30288	-6.01111	-1.48938	-1.67656	6.07913	0.131335	2.25761	-5.57965	-5.697	-1.79322	-1.82113	5.81237	0.57242	2.01404	-6.50471	-5.7384	-0.401248	-1.70169	5.75232	0.899795	1.44573	-6.72979	-6.27071	-1.34627	-1.50122	5.41564	0.389161	1.86028	-6.26373	-6.23069	-1.78993	-1.81336	5.60861	0.829801	0.709343	-6.17976	-5.76656	-1.86097	-1.88902	5.91612	0.262382	1.37659	-6.77817	-5.45197	-1.23538	-1.71278	6.34063	0.733468	1.21687	-6.20644	-5.38117	-1.29745	-1.96719	5.75621	-0.363406	1.34518	-6.50286	-5.49889	-1.61041	-1.90428	6.01562	-0.601386	2.13025	-5.86314	-5.24109	-1.2889	-1.5158	5.8065	-0.00775722	0.563522	-6.50994	-5.55657	-0.890416	-1.27385	6.47007	0.509857	1.3975	-5.42326	-5.56332	-0.740626	-2.06633	5.59907	0.0532948	1.4376	-6.49124	-5.6128	-1.08142	-1.67508	6.37841	0.202766	0.7327	-6.56263	-5.07562	-1.01963	-1.85482	6.40416	0.418629	-4.364022e+01	-1.082769e+04	-1.087133e+04
1700	1.97212	-5.77564	-6.37603	-1.69779	-0.546134	6.0689	-0.475899	0.73519	0.163395	0.871455	0.282805	0.10905	0.177643	0.0663701	0.499958	1.84656	-6.52009	-6.27013	-2.13929	-0.489953	6.55753	-0.683833	1.08477	-5.93902	-6.18997	-0.896938	-0.0475787	6.12874	-0.573122	0.661979	-6.16254	-5.93168	-1.97306	-0.693341	6.40213	-0.21141	1.72295	-6.62785	-5.99359	-1.50697	-0.737369	6.42046	-0.41011	1.92151	-6.28187	-5.74463	-2.01778	-0.0704595	6.46979	-0.436952	1.01673	-6.52917	-6.68889	-1.9413	-0.931613	6.65032	-0.490172	0.76154	-6.51189	-6.63816	-1.55242	-0.81708	6.13788	-0.546913	2.17268	-6.0347	-4.89686	-1.55187	-1.20275	6.21513	-0.627599	1.2526	-6.035	-4.70371	-1.70257	-1.47723	5.78212	-0.446557	0.762472	-5.73419	-5.89932	-2.08723	-1.46745	5.92958	-0.576682	2.18069	-6.48353	-3.77373	-1.68671	-0.845459	6.29872	-0.592589	1.51604	-6.20594	-4.7087	-1.72444	-1.30716	5.82255	-0.581501	2.16566	-6.11739	-5.72509	-1.15658	-1.28842	5.78999	-0.301592	1.46262	-5.78208	-3.24497	-1.11128	-1.42858	6.62828	-0.663748	-3.588282e+01	-1.082736e+04	-1.086324e+04
1800	0.865696	-6.84831	-5.37033	-2.18762	-0.11967	6.3623	-0.278575	0.184405	0.113834	0.0860739	0.28062	0.308635	0.0787727	0.148998	0.499993	0.779257	-6.73341	-5.41687	-2.14895	-0.122736	6.24079	0.000365735	0.817006	-6.78841	-5.36767	-1.79848	0.764513	6.03901	0.204289	0.923734	-6.88762	-5.4252	-1.32222	-0.12253	6.26238	0.068678	1.43617	-6.14982	-5.29612	-1.99176	-0.221155	6.39918	-0.121527	0.928966	-6.33221	-5.48867	-1.59788	0.154292	5.89651	-0.566323	1.18573	-6.58436	-5.18726	-2.04385	0.416035	5.98552	0.27861	0.980806	-6.75723	-5.34246	-1.85624	-0.610781	5.95861	0.149829	0.302025	-6.38451	-5.35071	-1.68223	-0.0331007	6.52721	-0.568797	0.862042	-6.48172	-5.347	-1.7774	-0.335418	6.51222	-0.51466	0.112924	-6.31684	-5.30935	-1.97539	-0.187659	6.54579	-0.453552	0.192737	-6.33749	-5.49328	-2.03911	-0.270588	6.59533	0.000430541	0.664794	-6.73286	-5.30922	-1.59251	0.339091	6.53009	-0.40289	0.304372	-6.44468	-4.7641	-2.29589	-1.06021	6.65806	-0.278351	0.0658293	-6.37721	-6.02506	-2.21002	0.5118	6.44269	-0.0157462	-1.033094e+01	-1.082661e+04	-1.083694e+04
1900	0.884794	-6.80674	-4.57877	-0.788432	-1.30423	5.61586	0.261998	0.164394	0.931866	0.294607	0.170485	0.20427	0.187807	0.115977	0.499919	0.823821	-5.92057	-4.39011	-0.76411	-0.689823	6.34519	-0.0368905	1.19298	-5.21943	-4.42843	-0.895115	-0.789439	6.32769	-0.210534	1.69977	-6.21624	-4.33332	-0.352669	-1.30687	6.65981	0.124523	0.565874	-6.21093	-4.32662	-0.792858	-0.115643	6.62992	0.160444	0.778351	-4.76569	-4.19972	-0.827759	-0.0505339	6.32538	0.322496	1.44485	-5.46721	-3.84762	-1.09868	0.0121607	5.84519	-0.131097	1.19175	-6.40632	-4.48098	-0.817406	-0.898351	5.79472	0.042709	0.917956	-6.78537	-4.40635	-0.980375	-1.27271	5.56985	0.765789	0.56473	-5.30512	-4.94128	-0.789684	-0.333664	5.93591	1.00301	1.8123	-5.33132	-4.65408	-1.42595	-1.39986	5.38028	0.490648	0.482031	-6.7558	-5.39031	-1.24254	-1.6632	5.76158	0.786334	0.89226	-6.47606	-4.57692	-1.20831	-1.02652	5.70254	0.142345	0.678046	-6.88892	-4.41207	-0.68687	-1.13995	5.38343	0.794807	1.06431	-6.28924	-4.4204	-0.976764	-0.923759	5.8985	1.41069	-4.771987e+01	-1.082821e+04	-1.087593e+04
2000	1.34288	-6.63963	-3.55268	-1.56153	-0.837307	6.04844	-0.295497	0.120198	0.329482	0.0792887	0.232125	0.0677864	0.127425	0.142216	0.499868	1.1987	-5.20735	-3.9643	-1.2749	-1.20601	6.0774	0.0275552	0.712126	-5.07949	-3.92207	-0.370421	-0.964796	6.23377	0.0944245	1.55802	-5.5732	-4.07735	-0.881533	-1.30904	6.0831	0.0386148	1.46516	-4.23681	-3.59147	-1.7394	-1.04378	6.53225	-0.0265044	1.8826	-6.27725	-4.17676	-1.53187	-1.29818	6.36931	-0.169921	0.872519	-5.22983	-3.91535	-1.1438	-1.08389	6.08876	0.483254	1.65649	-5.18849	-4.43819	-1.95088	-1.60546	5.82697	-0.596546	1.58827	-6.28392	-3.75747	-1.90331	-0.816517	6.39601	-0.0870674	1.14371	-6.70357	-3.89933	-2.03705	-0.698088	6.35109	-0.0549976	1.78787	-6.67273	-3.70922	-2.13146	-0.752014	6.60163	0.320188	1.44287	-6.32993	-3.55004	-1.96527	-0.92294	6.24017	-4.46375e-05	1.3548	-5.51813	-3.51514	-1.27634	-1.31388	6.35574	-0.012432	1.51491	-6.56255	-3.61828	-1.99349	-0.595549	6.28699	0.376355	1.4526	-6.75335	-3.26349	-1.85132	-0.327241	6.54099	-0.392937	-2.627220e+01	-1.082929e+04	-1.085556e+04
2100	2.11852	-5.90101	-3.57106	-0.925058	-1.52592	5.72886	0.185086	0.0658463	0.198914	0.0371226	0.0887492	0.348831	0.130391	0.302037	0.499994	2.05043	-5.81591	-3.76163	-0.846163	-1.60922	6.07756	0.525901	2.0108	-5.09027	-3.60758	-0.722287	-1.39166	5.94404	0.356449	2.09428	-6.34392	-3.75046	-0.428265	-1.72158	5.95709	0.10899	1.98926	-6.02072	-3.7485	-0.915409	-1.4445	6.32124	0.716705	1.84061	-5.85863	-3.80734	-0.859078	-0.514256	6.08783	0.268888	2.1079	-5.53865	-3.48812	-0.585735	-2.12371	6.09046	0.533845	2.03214	-5.40476	-3.68468	-1.08977	-1.63919	5.39652	1.04432	2.04192	-5.87968	-3.94066	-1.1022	-1.97997	5.71694	1.05173	1.9342	-5.65871	-3.7845	-1.13008	-1.79975	5.36328	1.22894	1.69018	-5.90089	-3.89357	-1.19848	-1.5579	5.29082	0.1385	1.6988	-6.53403	-3.83961	-0.893951	-1.46362	5.39804	1.0176	1.98308	-5.7084	-3.78118	-1.01624	-1.46587	5.82956	0.729771	1.74703	-4.83077	-4.04275	-1.25393	-2.28765	5.55155	0.565013	2.05149	-5.72574	-3.80473	-0.883806	-1.44953	6.09594	1.39123	-1.432741e+01	-1.082659e+04	-1.084092e+04
2200	0.66543	-6.57864	-3.72698	-1.77429	0.187231	6.11989	0.322582	0.516884	0.70752	0.145517	0.0552325	0.421286	0.176292	0.0829741	0.49994	1.69518	-6.09904	-3.56986	-1.98107	-0.332232	6.0822	0.596671	2.28867	-5.30098	-3.5503	-2.20963	-0.674253	5.98698	0.87187	1.54888	-6.5019	-3.24142	-1.96721	-0.0809367	5.88195	0.634502	1.33083	-5.80765	-3.62997	-1.97984	0.0918159	5.78153	0.664535	1.6146	-5.0784	-4.23694	-1.99577	-0.382368	6.61531	0.648494	0.346982	-6.28537	-3.82661	-2.12136	-0.486532	6.34883	0.630414	1.5963	-6.37249	-3.7686	-2.2705	-0.562606	6.04445	0.762696	0.901867	-5.6489	-3.58026	-1.72847	1.06474	5.97198	0.926222	0.676605	-4.83498	-3.40922	-1.81248	0.940612	5.52254	0.631678	0.469396	-5.48426	-3.92042	-1.87176	1.15588	5.69647	1.51527	1.16572	-5.79689	-3.61182	-1.3718	1.11878	5.8604	1.45197	0.289908	-5.8662	-4.13678	-2.00345	0.591354	6.05024	1.16361	0.657733	-4.97182	-4.22988	-1.46196	1.62185	6.50294	0.707238	0.281339	-4.21142	-3.76183	-1.54871	1.11197	6.18463	1.38666	-4.634734e+01	-1.082775e+04	-1.087410e+04
2300	0.437049	-4.27826	-3.82228	-1.61528	0.58931	6.05298	0.168515	0.164023	0.158732	0.0617086	0.0720579	1.84689	0.0960371	0.0531672	0.49979	0.609321	-5.02114	-4.11688	-1.69736	0.323435	6.02413	0.461924	0.735067	-4.98973	-4.22216	-1.28951	1.26911	6.39989	0.073476	0.706138	-4.67295	-3.9713	-1.66398	-0.39015	6.3659	0.654331	1.04049	-5.89056	-4.40491	-1.68985	-0.910791	6.23999	0.467734	0.926077	-5.12674	-4.0514	-1.93081	0.519288	6.08863	0.446988	0.594939	-4.97631	-4.21277	-1.76005	-2.07514	6.38628	0.404666	0.386609	-5.30204	-4.22648	-1.76097	-1.00372	6.29338	0.406634	0.338005	-3.95038	-3.81814	-1.82882	-1.25149	6.32738	0.168325	0.266505	-3.40092	-3.73558	-1.82281	-1.10768	5.87505	0.471244	0.300862	-4.37961	-3.86397	-2.16662	-0.728115	6.03265	0.153618	0.940461	-4.07275	-3.89384	-2.02513	-1.94935	5.73156	0.291884	0.0492028	-4.61989	-4.01631	-2.12564	-1.20677	6.21162	-0.304319	0.134903	-4.57181	-4.0166	-1.1772	0.988942	5.54953	-0.158698	0.205479	-3.9672	-3.74674	-1.94127	-1.25789	6.45569	-0.540554	-4.006473e+01	-1.083096e+04	-1.087103e+04
2400	0.268818	-4.52663	-3.2978	-1.55251	-1.22151	6.62625	1.55058	0.0774688	0.0982002	0.079268	0.141916	0.0429217	0.215649	0.316655	0.499947	0.107028	-4.95979	-3.43245	-1.46442	-1.05413	6.08695	1.09493	0.00447433	-5.30473	-2.75511	-1.7354	-0.887329	6.16924	1.15968	0.0435753	-4.76063	-3.17542	-1.23709	-1.01676	5.84493	1.27491	0.0158672	-4.74683	-3.28492	-1.87194	-0.728543	6.40615	1.32389	0.780742	-4.72505	-3.20712	-1.43251	-0.826714	5.90288	0.31526	0.262333	-4.04803	-3.56533	-1.09758	-1.62783	5.33249	0.831023	0.23385	-4.68333	-3.57286	-1.74727	-1.05972	6.35911	1.30059	0.0339944	-4.50223	-3.4171	-1.65841	-1.60214	6.03776	1.56838	0.103366	-4.56555	-3.54371	-1.05774	-2.27555	6.27706	1.10111	0.0466273	-4.47483	-3.5086	-1.43835	-1.40987	6.22144	1.16586	0.126014	-4.60668	-2.97074	-2.00065	-1.49408	6.23992	0.456617	0.326739	-3.94044	-3.43469	-1.85951	-1.70045	5.91792	0.832599	0.152269	-4.41055	-3.28434	-1.87859	-1.7173	6.18154	0.712871	0.0432398	-4.57296	-3.77674	-1.49588	-1.47925	6.3754	1.4324	-1.563499e+01	-1.082760e+04	-1.084323e+04
2500	1.82415	-4.27409	-2.73021	-2.12426	-0.233082	6.0588	0.730805	0.16265	0.0623618	0.233275	0.189811	0.346682	0.174914	0.0915099	0.499991	1.22216	-4.21262	-2.94451	-1.86131	-0.772937	6.09094	0.968491	1.59806	-4.18488	-2.54487	-1.82076	-0.606454	6.55027	1.42857	1.18155	-4.24499	-3.10717	-1.84605	-0.29878	5.55475	0.960229	0.199557	-4.38044	-2.21232	-1.93147	0.0163748	5.93111	1.19305	1.9611	-4.2129	-3.72905	-2.07054	-1.71489	6.64084	0.975703	1.44964	-4.26642	-3.16876	-2.28395	-0.752319	5.65081	0.957523	1.13501	-4.05293	-2.67186	-1.52978	-0.20737	5.92554	1.04374	0.953118	-3.99635	-2.49187	-1.70851	-0.995953	5.38065	0.807802	0.739731	-4.22065	-2.65503	-1.50253	-0.22865	6.14144	0.716589	1.01306	-4.23862	-2.15896	-1.33502	-1.48784	5.51151	0.510926	1.9821	-4.09099	-3.54941	-1.91852	-1.20181	5.59118	0.222759	0.407797	-4.10874	-3.3727	-1.36587	-0.45926	5.97175	0.737952	1.35836	-3.90114	-2.7311	-1.48797	-1.24312	5.86406	0.88896	0.471566	-3.84394	-2.91154	-1.83019	-1.38781	5.9619	0.577645	-4.003558e+01	-1.082665e+04	-1.086669e+04
2600	0.0755421	-4.63629	-2.71028	-0.875173	-1.11093	6.47738	0.623903	0.543487	0.156124	0.125027	0.0949454	0.0537254	0.198913	0.0746586	0.499815	0.427628	-4.38583	-2.9413	-1.06914	-0.732338	6.13768	1.12895	1.09683	-4.19251	-3.49738	-0.871734	-1.08341	5.7505	1.06334	0.769576	-4.54027	-3.45903	-0.858208	-0.697886	6.14309	0.989788	0.758206	-4.83237	-3.24677	-1.26492	-0.719467	5.79192	1.10984	0.0444949	-4.19747	-2.71726	-1.50325	-0.636401	6.19516	1.3858	0.496502	-4.34816	-2.82001	-1.04449	-0.303547	6.03074	1.12184	0.262823	-4.45281	-3.27863	-0.843441	-0.753455	5.60431	1.14654	0.388826	-4.27236	-2.37122	-0.649329	-1.41112	6.55729	0.754993	1.15099	-4.57512	-2.53486	-0.886099	-1.21045	6.63575	0.477237	0.352651	-4.81705	-2.67836	-0.357065	-1.65348	6.23039	0.541098	1.18924	-4.34916	-2.54268	-0.889855	-1.4637	6.51715	1.22627	0.289056	-4.09783	-2.75333	-0.540569	-1.62402	6.2914	1.10533	0.581841	-4.23173	-2.85561	-0.467894	-1.32176	6.59083	0.662794	1.04869	-4.20187	-2.19106	-0.392209	-1.31685	6.37741	1.04699	-1.264558e+01	-1.083042e+04	-1.084307e+04
2700	0.221652	-4.43488	-4.10526	-0.0682017	-0.158651	5.66756	1.18832	0.216193	0.0659382	0.138152	0.216549	0.18835	0.239274	0.0887053	0.499937	0.577598	-4.2341	-3.5097	-1.04614	-0.118351	5.59663	1.51288	0.634343	-4.46866	-3.1759	-0.634397	0.770923	6.17676	0.996858	0.0722139	-4.03471	-3.2273	-0.629336	0.773423	5.77542	1.52231	0.708519	-4.0592	-2.75965	-0.82485	-0.890947	5.88919	1.43402	0.534725	-4.20773	-3.02347	-0.569768	0.0134137	5.34757	1.42317	0.469784	-4.12412	-4.04359	-1.30148	0.155507	5.52584	1.46507	0.0962059	-4.0513	-3.45953	-1.26742	-0.995601	5.31256	1.44214	0.0477254	-4.75985	-5.27862	-0.0357976	-0.650525	6.44124	1.18092	0.421174	-4.76107	-5.32786	-0.307492	-1.07594	6.37792	1.18949	0.464855	-4.4755	-4.63008	-0.0783871	-0.992278	6.17366	1.14565	0.0162988	-4.78748	-5.53617	-0.0905509	-0.541009	5.40859	1.1875	0.0175943	-4.88583	-4.74137	-0.143416	-0.623166	6.5844	1.31008	0.177156	-4.58353	-4.53132	-0.430541	-1.0476	6.57827	1.28889	0.0402979	-4.29862	-5.06824	-0.550383	-0.864451	6.61949	1.21585	-2.368350e+01	-1.082780e+04	-1.085149e+04
