iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
1000	1.52528	-3.54408	-3.75808	-1.83445	1.86451	5.6047	-0.368095	0.218769	0.129951	0.489013	0.0801635	0.134073	0.475716	0.159309	0.499998	1.65511	-3.65385	-2.55971	-1.96903	1.67579	6.35447	-0.446481	1.35431	-3.45724	-2.78068	-1.67128	1.52111	5.65544	-0.0181861	1.84442	-3.70992	-2.3073	-2.26675	1.68353	6.16957	-0.260095	1.39336	-3.57918	-2.00822	-2.29659	1.77489	5.84518	-0.611999	1.5957	-4.0249	-2.32381	-1.97812	1.53462	5.59416	-0.662689	1.03591	-3.50635	-2.73194	-2.13136	1.37454	5.5735	0.0298083	1.36548	-4.03556	-2.71479	-1.9526	1.55401	6.18168	-0.263713	1.25763	-3.69108	-2.90113	-2.19481	1.05446	5.72962	-0.230979	1.45096	-3.91002	-2.67257	-2.18254	0.720044	5.5903	-0.525975	1.61442	-3.67413	-3.19703	-2.02129	0.798576	5.46297	-0.0609659	1.82716	-3.11604	-3.75473	-1.90321	1.17894	5.99701	0.0498052	0.537284	-2.94223	-3.27363	-1.6297	0.505623	6.47002	-0.474833	1.21397	-3.76852	-3.07512	-2.10305	1.19143	5.4691	0.372856	1.75943	-3.11806	-3.02235	-1.92292	1.09968	6.01636	-0.55671	-3.204613e+01	-1.082651e+04	-1.085856e+04
1100	1.36407	-3.8371	-3.29738	-1.93475	1.25485	6.0824	-0.328337	0.275454	0.17862	0.265776	0.0853722	0.0565735	0.155719	0.172094	0.499992	1.54367	-3.83441	-3.19327	-1.8306	1.35169	6.38339	0.158896	1.37326	-3.70909	-3.60326	-1.53743	1.30948	6.30026	-0.170166	1.24477	-3.6887	-4.40871	-2.05702	1.03391	6.39885	0.344579	2.1355	-4.13425	-2.80281	-1.48165	1.22526	6.09889	0.416232	1.15952	-3.70606	-2.39917	-1.43165	1.31143	 5.85	1.07693	1.96837	-3.64469	-2.91271	-1.47519	0.888291	6.60653	0.295246	1.74513	-3.33378	-3.5231	-1.89563	1.64555	5.77853	0.697423	1.826	-3.87883	-3.01827	-1.7955	0.879096	6.46077	-0.367952	1.58174	-4.13646	-3.92021	-2.06845	0.898511	6.56393	-0.354664	1.16029	-4.13242	-3.23156	-1.84522	0.884671	6.4261	-0.111064	2.20777	-3.97939	-3.84543	-1.65412	0.85308	6.52164	-0.600825	2.01858	-4.34707	-3.42699	-1.87453	1.09629	6.03014	0.223059	1.92231	-4.20381	-3.12341	-1.77541	0.966849	5.95962	0.278799	1.51248	-3.6212	-2.85366	-1.40467	1.21762	6.31453	-0.596447	-2.659786e+01	-1.082664e+04	-1.085323e+04
1200	1.6558	-3.71817	-4.09752	-2.27835	1.66302	5.75446	0.00137787	0.157196	0.280238	0.215637	0.296187	0.264566	0.257692	0.330545	0.499921	1.13261	-3.3714	-4.55209	-1.83867	1.89111	5.59961	-0.100041	1.09086	-4.50297	-4.45235	-0.833773	1.48735	5.56487	-0.0428089	0.503225	-4.03062	-4.7409	-2.29368	1.93079	5.47617	0.23134	0.164476	-2.63466	-3.95908	-2.00479	1.52412	5.51775	0.653047	1.16224	-1.8196	-4.88496	-1.98663	0.854841	5.73434	-0.610172	1.15992	-4.69302	-5.01938	-1.9014	1.55384	5.80141	-0.0312936	0.65292	-3.57693	-4.15198	-1.74984	1.83955	6.49368	-0.133042	1.78856	-4.37162	-4.16257	-2.24073	1.26443	5.70018	-0.352213	1.85498	-4.50384	-3.54772	-1.79846	0.788386	5.72948	0.304946	1.48244	-4.00678	-4.97809	-1.80975	0.614397	5.81236	-0.0396999	1.64745	-4.61871	-5.27898	-1.59981	1.66253	5.55204	-0.459065	2.18908	-4.61615	-4.38911	-2.04336	1.26042	5.54101	-0.620553	1.44053	-4.29442	-4.71471	-1.56792	1.67483	5.97221	0.0438679	1.21165	-5.90378	-3.60964	-1.94272	1.3676	5.51093	0.0214132	-5.950850e+01	-1.082816e+04	-1.088766e+04
1300	1.50243	-5.33432	-4.1076	-1.86425	0.650031	5.99735	-0.0667346	0.260883	0.403683	0.855439	1.30889	0.134186	0.145902	0.115303	0.499978	1.22135	-4.03251	-6.31165	-1.95947	0.887017	6.42896	0.186714	0.682137	-4.82525	-4.33485	-2.05066	0.748886	6.1962	0.648103	0.945842	-4.12917	-5.59298	-1.23905	1.24401	6.49937	0.213098	1.58292	-3.54429	-6.32636	-1.47252	1.03061	6.31043	0.000552919	1.34497	-3.6518	-5.47305	-0.471776	0.816629	5.63559	1.05387	0.563554	-3.70902	-5.3226	-1.95767	0.591043	6.38753	0.518156	1.68693	-3.93648	-6.5536	-1.9983	0.356115	6.09786	0.243869	1.67952	-4.72634	-4.00754	-1.14692	0.611514	5.74515	-0.316024	1.0949	-5.97023	-5.73165	-1.85701	0.717154	5.83678	-0.602608	1.8351	-4.91318	-2.29411	-1.27737	0.0390577	5.51657	-0.643959	1.91448	-4.55643	-3.44699	-0.637034	0.792381	5.65984	-0.480143	2.03121	-5.10864	-4.02886	-1.74029	0.47416	5.46271	-0.0582479	1.59867	-4.27936	-4.74823	-1.3515	0.509229	5.57699	0.364033	1.96846	-4.99507	-2.72206	-1.34887	0.505906	6.12529	-0.589955	-6.902584e+01	-1.082694e+04	-1.089597e+04
1400	1.79048	-3.59966	-3.58676	-0.0618848	0.244282	6.50441	-0.631834	0.0669116	0.132813	0.181263	0.21352	0.175109	0.17864	0.102934	0.499987	1.63532	-4.1388	-3.79914	-0.00465301	0.41836	5.76081	-0.497768	1.43646	-4.2363	-2.90984	-0.332216	1.02985	5.45518	-0.453838	1.67703	-4.03387	-4.02027	-0.365377	-0.0767429	5.92762	-0.283472	1.22136	-3.7778	-3.27474	-0.591845	0.257832	5.77088	-0.397483	2.02356	-4.1852	-3.75657	-0.106868	0.705222	6.06754	-0.438612	2.19248	-4.4068	-3.15136	-0.742031	0.0749885	5.40434	-0.102567	1.50508	-4.3186	-4.70814	-0.0570089	-0.501712	5.97055	-0.457807	1.69695	-3.92827	-3.66531	-0.425787	0.468319	6.63315	-0.192438	1.92443	-4.34683	-3.54437	-0.5493	-0.270962	6.45835	-0.341512	1.5254	-3.83284	-3.01763	-0.83975	1.42662	6.5786	-0.40878	1.69901	-3.92191	-3.14526	-0.518457	0.857413	6.39716	-0.121627	2.08659	-3.83904	-4.09374	-0.37044	0.0242117	6.66647	-0.297984	2.00783	-3.87693	-4.02302	-1.19804	1.02465	6.15408	-0.516578	1.85773	-4.27591	-4.50681	-0.92488	0.650836	6.50675	-0.535245	-2.377897e+01	-1.082674e+04	-1.085052e+04
1500	0.84068	-4.08523	-2.88445	-0.794349	1.66731	6.11022	-0.53329	0.296136	0.201931	0.176103	3.53594	0.826005	0.328709	0.224872	0.499987	1.54345	-4.03244	-3.30843	-0.564051	1.31825	6.32921	-0.583373	0.661584	-4.84021	-2.95023	-0.270223	-0.0341231	6.45618	-0.285444	1.62072	-4.30054	-2.84784	-2.05184	2.08564	5.81511	-0.508573	1.14881	-4.41275	-3.14547	-0.133016	0.483922	6.49601	-0.177329	0.831767	-4.22238	-3.78915	-1.51709	1.08489	5.76847	-0.666757	1.12405	-4.90423	-3.29537	-0.28091	1.2751	5.30715	-0.298301	1.05354	-3.59708	-2.89978	-1.59178	-0.126285	6.08862	-0.552335	1.03568	-4.55905	-2.95226	-0.233037	1.94379	5.73495	-0.562625	1.18657	-4.19006	-2.64853	-0.50134	2.02179	6.34173	0.512242	0.610401	-5.04655	-2.63133	-2.17928	0.764056	6.0883	-0.196614	0.975973	-4.95184	-2.70343	-0.185121	0.767613	6.4725	-0.322153	0.864563	-4.84444	-2.90325	-2.11044	1.99689	5.76031	-0.537548	2.26787	-4.31957	-2.16241	-1.9199	1.9334	5.69493	-0.498069	1.0562	-4.89123	-2.27437	-0.0366381	2.29432	6.37566	-0.0943672	-6.960363e+01	-1.082674e+04	-1.089634e+04
1600	0.053314	-3.24365	-1.28975	-0.80457	1.83457	6.6397	-0.439805	0.306452	0.347454	0.288941	0.0699392	2.35658	0.0857369	0.248086	0.499989	0.202159	-3.16094	-1.94201	-0.750742	1.83023	5.8129	-0.047902	0.779687	-3.56678	-2.60677	-1.24858	0.734958	6.03928	0.869993	0.784843	-2.58778	-1.64562	-0.964911	0.5145	6.11486	0.582808	0.58641	-3.14753	-2.25926	-0.222691	0.704334	6.03745	0.152536	0.12409	-2.64466	-2.40612	-0.969257	1.16111	5.36886	0.996221	0.904999	-2.86701	-2.15647	-1.14978	2.0332	5.95182	-0.624292	0.133391	-3.46127	-0.468573	-0.753789	0.92176	5.99507	-0.671107	0.0977013	-3.6581	-1.77621	-0.870785	0.836765	6.56304	-0.571727	0.364541	-2.73927	-0.966802	-1.2717	1.37239	5.99773	0.111375	0.145867	-4.18054	-1.90428	-0.848692	-0.00809601	6.62238	-0.317084	0.276263	-3.79634	-1.84984	-1.18324	0.574307	6.36611	-0.396939	0.546874	-3.22951	-1.66352	-0.728136	-0.437659	6.65378	-0.213458	0.641611	-3.6033	-0.769148	-0.811364	0.550394	5.91457	-0.454756	0.493283	-4.4323	-1.81306	-0.735356	-0.750747	6.54899	-0.193081	-6.103583e+01	-1.082669e+04	-1.088773e+04
1700	1.14412	-3.10818	-1.38513	-2.12156	-0.453572	5.90114	-0.454038	0.199578	0.367996	0.677442	0.779135	2.23628	0.0866118	0.0969726	0.499929	1.18774	-2.49396	-1.31443	-1.98235	-1.37103	6.16227	-0.333746	1.68256	-2.74783	-0.883953	-2.05349	-1.84076	6.24996	-0.13475	0.562394	-2.05437	-2.05214	-1.08243	-1.44125	6.51354	-0.364613	1.50257	-1.97646	-1.59055	-1.3481	-2.13678	6.57975	-0.129571	1.46436	-2.69493	-0.87154	-0.821095	1.93355	6.29183	-0.596183	1.22597	-2.33382	-0.445865	-0.511675	-1.89004	5.84343	0.103012	0.762437	-2.23978	-1.65185	-1.73762	-1.35888	5.95173	-0.0631878	1.51842	-3.6682	-0.966928	-1.81611	-0.450902	5.57213	0.240729	0.753808	-4.38577	-1.65765	-2.24523	1.55184	5.34906	0.00150546	2.26659	-4.26385	-0.648253	-1.2358	1.14354	5.71276	0.573823	1.00352	-4.398	-0.52675	-2.11909	-0.637476	5.54734	0.335926	2.02843	-3.57543	-0.194978	-2.08634	-1.40893	5.75268	-0.189439	1.97168	-3.44313	-0.881004	-1.19555	-0.350568	5.9203	-0.275682	1.18385	-2.46976	-2.22408	-1.4383	-0.225967	5.59382	-0.262495	-7.874031e+01	-1.082798e+04	-1.090672e+04
1800	1.59618	-4.46403	-3.44836	-0.824065	-0.434915	6.11046	1.39176	0.125419	0.0994563	0.275337	0.268932	0.989749	0.259724	0.639127	0.499972	1.37137	-4.26943	-3.17035	-1.61296	0.225998	5.77285	0.717409	1.41142	-4.15186	-2.95116	-1.34559	-0.320781	5.70889	1.32522	1.34018	-3.97063	-3.65894	-1.67017	0.177378	5.38154	0.508886	1.24325	-4.05343	-3.41378	-1.59073	-1.65344	6.0176	0.636462	1.60277	-4.73687	-1.94073	-1.19568	0.0338116	5.86204	0.15617	1.65709	-4.12373	-2.67073	-1.65358	0.678367	6.00424	0.733449	1.18387	-4.15763	-3.53577	-0.83425	0.0191182	6.12882	1.27296	1.62077	-4.21905	-2.58268	-1.8017	-0.314078	5.80259	-0.425364	1.13362	-3.86405	-2.7902	-1.11839	0.0198038	5.55364	0.18953	1.0957	-4.65246	-2.50568	-1.47262	-1.39228	6.01045	-0.445549	1.66552	-4.39608	-2.06527	-1.7594	-1.20219	5.70181	1.07642	1.64321	-4.36948	-1.95791	-2.29289	-1.40543	6.56309	-0.145774	1.71341	-4.50216	-2.29772	-2.00599	-0.480584	5.45485	0.205557	1.20648	-4.44996	-2.2247	-1.03855	0.240717	5.60008	-0.0650101	-6.175739e+01	-1.082707e+04	-1.088882e+04
1900	1.54933	-4.83778	-2.06216	-1.36166	-1.42327	6.56472	-0.426406	0.419604	0.10142	0.102938	0.0797483	1.56922	0.0832792	0.13596	0.499904	0.840899	-4.60845	-1.97747	-1.76712	-1.5135	6.5596	-0.590325	0.825354	-4.43262	-2.09399	-1.98702	-1.89045	6.45985	-0.654421	1.44933	-5.03029	-1.95941	-2.01424	-1.29861	6.34501	-0.384922	0.53205	-4.50759	-2.13693	-1.78297	-0.816432	6.31983	0.142907	0.171582	-4.85518	-2.02848	-1.72769	-1.22803	6.52444	-0.624998	0.12535	-4.85714	-1.43331	-1.34111	-0.672835	6.27534	0.111545	1.12658	-5.18868	-2.04888	-1.76089	-1.7203	6.63148	-0.389028	1.79694	-4.27907	-2.70466	-1.35915	-0.885789	6.00553	-0.298474	1.35908	-4.15323	-2.94733	-1.69553	-0.329764	6.11139	-0.200242	1.53941	-4.52164	-2.25334	-1.0994	-2.08509	6.45392	-0.431018	1.66588	-4.12409	-2.41754	-1.37726	-0.421442	6.38378	-0.488209	0.393915	-4.11494	-2.39929	-1.90448	-0.223631	5.71483	-0.568606	1.73047	-3.72137	-2.90784	-1.50874	-1.06133	5.85827	-0.0313569	1.87985	-4.56317	-2.84405	-1.35062	-0.0506277	5.88456	0.185011	-3.474198e+01	-1.082852e+04	-1.086326e+04
2000	2.0346	-4.93547	-2.63029	-1.84557	0.456168	5.66451	0.465906	0.159723	0.0564716	0.360831	0.138255	0.107929	0.136917	0.329925	0.499981	1.71362	-4.63543	-3.07743	-1.91586	0.553485	5.76467	-0.297072	2.19618	-4.35959	-3.40563	-1.54511	0.390271	5.87104	-0.146043	1.99563	-4.25935	-3.0437	-1.38388	0.642039	6.3207	0.0774772	2.09417	-4.70801	-3.25491	-1.09109	0.341217	6.10242	0.655566	2.02096	-4.53418	-3.09255	-1.83508	1.0114	5.78371	0.349418	1.54727	-4.69832	-3.51394	-1.87645	1.03072	6.01405	1.16435	1.96757	-4.6667	-2.92044	-2.05163	-0.0922155	5.89107	-0.56765	1.61519	-5.22031	-2.20228	-1.87284	-0.0156974	6.25214	0.553188	2.00353	-4.89127	-3.07087	-2.08328	-0.120262	5.89645	1.14705	1.73651	-5.10716	-2.74402	-2.06497	0.12007	6.08491	0.754102	1.66706	-5.21748	-2.11497	-1.59204	0.258664	6.44448	0.342788	1.02384	-5.0014	-2.92209	-1.84269	-0.101314	5.82865	1.49401	1.60748	-5.24601	-2.33445	-1.71042	-0.16016	6.58806	0.0824978	1.73316	-5.52476	-1.89207	-2.23143	-0.570594	5.78068	0.134261	-3.338997e+01	-1.082688e+04	-1.086027e+04
2100	1.32813	-2.88878	-4.68786	-1.43762	-0.238025	5.57939	-0.0380193	0.240771	0.239203	0.0520526	0.11422	0.114122	0.20547	0.129341	0.499953	2.07398	-3.00117	-4.55553	-1.01977	-0.614048	5.85063	0.059112	2.01939	-3.75199	-4.64919	-0.697341	-0.268826	5.76475	0.268386	2.22999	-3.66132	-5.21499	-0.916287	-1.05108	5.78565	-0.12149	2.01849	-2.90408	-3.95382	-1.04402	-0.665108	5.98944	0.0613738	1.07966	-2.79962	-4.67183	-0.599053	-0.671777	5.39835	-0.29289	2.15193	-2.54275	-4.63592	-0.998876	-0.688857	5.31249	-0.0928976	1.35182	-2.91438	-4.47637	-1.39799	-0.808787	5.35535	-0.323335	1.39446	-3.60056	-4.67739	-1.38859	-0.328288	5.57916	-0.526303	1.87958	-3.84492	-4.33517	-1.48885	0.244292	6.63678	-0.508689	2.1641	-3.35771	-4.81479	-1.04421	-0.319703	5.54709	-0.360014	1.4367	-3.62034	-4.71237	-1.6118	0.0695731	5.60187	0.0644911	1.92721	-3.64426	-4.87375	-0.983791	-0.74577	5.57184	-0.557057	1.15367	-3.30046	-4.95874	-1.22806	-0.803756	5.6624	-0.52667	2.08623	-4.23139	-4.5627	-1.12799	-0.491677	5.7905	-0.622505	-2.740708e+01	-1.082748e+04	-1.085488e+04
2200	2.10944	-3.08534	-5.04027	-1.08134	-1.59394	5.78069	-0.435175	0.0874604	0.29248	0.074486	0.148531	0.0671361	0.369634	0.119938	0.49999	2.02349	-3.13244	-5.00476	-1.05021	-1.22282	6.65674	-0.53668	1.8546	-3.82237	-4.97661	-0.564742	-1.07663	6.55441	-0.620229	1.84512	-3.05435	-5.34631	-1.66306	-1.27448	6.06333	-0.50903	1.82505	-3.80525	-5.22603	-0.803619	-1.2057	6.26379	0.266927	1.80086	-2.63834	-5.09799	-1.73461	-1.55035	6.59904	0.0789315	1.95887	-2.37024	-5.29083	-0.957538	-1.16697	6.30873	-0.186451	1.86039	-2.52817	-4.72383	-1.23767	-1.50959	6.54958	-0.41865	1.70425	-3.65834	-5.09324	-1.28695	-1.80352	5.72386	-0.291009	1.73557	-2.83487	-5.02391	-1.14316	-1.43067	6.18049	-0.263437	1.75897	-3.76286	-5.5378	-1.18961	-1.90817	5.49883	-0.473908	1.60411	-3.68839	-4.89877	-1.5188	-1.62333	5.49015	-0.327381	1.71894	-3.61142	-4.79089	-1.6171	-2.22346	6.41662	-0.487437	1.59694	-4.6962	-5.03264	-1.55345	-1.8669	6.25321	-0.311057	1.84075	-4.05013	-4.57096	-0.99446	-1.83279	5.70321	-0.307962	-1.481156e+01	-1.082668e+04	-1.084150e+04
2300	1.88805	-3.49506	-6.28127	-1.24757	-0.5826	5.47781	-0.34689	0.202077	0.0760334	0.167815	0.105127	0.89189	0.175979	0.159411	0.499981	1.39262	-3.38767	-5.90322	-1.11155	-1.86044	6.01252	-0.422265	1.03082	-3.61936	-6.0786	-1.4581	-1.64412	5.90817	-0.595553	0.960046	-3.67748	-6.28845	-1.1867	-2.05694	6.50663	-0.656941	2.11107	-3.45274	-5.42129	-0.949504	-1.38838	5.53792	-0.389673	0.95709	-3.18118	-5.96938	-1.24374	-2.23431	5.92261	-0.523172	1.51905	-3.32112	-6.41411	-1.41523	-1.20461	6.15956	-0.547706	1.76861	-3.51329	-5.27286	-1.0268	-1.73492	5.59992	-0.470119	1.18651	-3.44396	-6.74026	-1.1459	-1.55919	5.51215	-0.50818	1.37099	-3.21047	-6.75406	-0.811478	-1.56067	5.98183	-0.00472792	0.461954	-3.36676	-6.57134	-0.507856	-1.49716	5.90096	0.252709	0.846897	-3.0905	-6.78641	-1.30128	-0.859248	5.53124	-0.572213	0.67045	-3.93236	-6.69171	-1.3111	-2.00836	5.8753	-0.551063	1.19751	-3.20575	-6.45375	-1.50624	-1.45437	5.88081	-0.537076	0.433681	-3.48504	-6.32634	-1.11489	-1.15856	5.87634	-0.644225	-2.682547e+01	-1.082687e+04	-1.085370e+04
2400	1.88218	-4.52656	-5.44981	-1.42847	-0.778132	5.59592	-0.0579478	0.161429	0.0935545	0.24387	0.186511	0.411576	0.0659513	0.168204	0.499942	2.09302	-4.86193	-5.94539	-1.24575	-1.05356	5.8585	-0.518362	1.64438	-4.96185	-5.59744	-0.25987	-1.14872	6.04373	-0.0279982	1.67975	-4.6613	-5.9679	-1.21401	-1.24218	5.98452	-0.24859	1.88288	-5.43939	-5.99114	-2.1392	-1.25848	5.62637	-0.249248	1.89475	-4.38335	-6.38189	-0.361706	-1.06019	5.91306	-0.282821	1.38939	-4.65198	-5.61646	-1.85969	-1.27361	5.96958	-0.625278	2.14602	-4.68474	-6.33118	-1.89069	-1.09728	5.95711	-0.54787	2.09253	-4.25094	-5.74213	-1.73584	-0.602309	5.70467	-0.235974	1.67272	-3.86122	-5.6155	-1.40677	0.993313	5.73699	0.310715	1.72821	-3.86908	-5.58536	-1.31667	-1.39272	5.66203	-0.391164	1.29571	-4.369	-5.60164	-1.59738	-0.225796	5.46261	-0.0443866	1.4451	-4.32987	-5.54314	-1.20611	-0.677626	5.92239	-0.324446	1.90409	-4.44179	-6.13576	-2.16878	-0.212158	5.5538	-0.205814	1.43844	-4.14252	-5.55702	-2.01998	-0.86502	5.34458	0.141477	-3.317044e+01	-1.082770e+04	-1.086087e+04
2500	2.16393	-4.10983	-5.58244	-1.98615	-0.723514	5.975	-0.535585	0.546154	0.0978592	0.527414	0.416279	0.0985711	0.169084	0.326341	0.499935	1.30974	-4.03982	-6.06968	-1.71229	-0.360869	5.97121	0.379088	0.957838	-4.59436	-6.54729	-1.79595	-0.820337	5.66442	0.366602	1.42551	-3.82038	-6.35096	-1.38616	0.121952	5.90473	0.99081	1.86575	-3.98119	-4.48296	-2.22277	-0.207156	6.15161	0.953892	1.04048	-3.6039	-6.09696	-1.71826	0.0257408	5.73725	1.47805	2.07564	-3.53363	-5.97069	-1.93732	-0.540016	5.72767	0.643095	1.46785	-4.10595	-5.21478	-2.00176	-0.579047	6.01021	0.923364	2.2975	-4.1748	-5.58679	-2.01073	-0.63424	5.71747	0.340406	2.16628	-4.19474	-5.64089	-1.72577	0.123047	5.67011	0.763383	0.689567	-4.50555	-5.46538	-2.169	-0.458787	6.13855	0.0648088	2.01364	-4.45868	-5.84234	-1.95275	-0.987183	6.00856	-0.0322228	1.61449	-4.52809	-5.24819	-1.35906	-0.40373	5.95733	-0.616784	1.55478	-4.31975	-3.80109	-1.83489	-0.713656	5.93658	1.15122	1.87802	-4.48394	-4.79091	-0.70953	-0.583508	5.67505	-0.438265	-5.584753e+01	-1.082787e+04	-1.088371e+04
2600	1.92233	-4.24041	-5.37177	-2.1932	-0.808589	5.59776	-0.652778	0.09551	0.105988	0.234097	0.496855	0.131062	0.113713	0.08005	0.499983	2.09936	-3.97357	-5.02047	-2.28295	-0.641798	5.57735	-0.633138	2.04664	-4.08002	-5.41901	-1.64364	-0.599917	6.36819	-0.473315	2.21798	-3.73042	-5.31479	-1.89765	-1.15055	5.7589	-0.351436	1.60829	-4.09284	-5.38219	-1.63553	-0.557141	5.9217	-0.528836	1.7019	-4.34095	-5.13481	-2.11432	-0.921782	5.86807	-0.589799	1.74148	-3.62566	-4.53816	-2.25137	-0.457571	5.90881	-0.315605	2.29199	-4.32978	-4.31074	-1.62222	-0.183489	6.34216	-0.687357	2.00277	-3.48668	-5.71873	-1.9072	-1.14548	6.00378	-0.331663	2.02692	-3.44048	-6.14336	-1.04377	-1.35943	6.28668	0.0317485	2.02272	-3.64143	-5.06302	-1.8446	-1.68251	5.66558	0.0561123	1.89993	-3.2472	-5.55153	-1.32258	-1.20845	6.07337	0.0538572	1.76151	-3.63968	-5.32838	-1.3994	-0.940583	5.50962	-0.103603	1.46953	-3.37296	-6.70046	-1.32298	-1.16588	5.61541	-0.0428973	1.33187	-3.17816	-6.01551	-1.05509	-1.41764	5.66942	-0.322879	-2.290302e+01	-1.082682e+04	-1.084973e+04
2700	1.08861	-4.93035	-6.19878	-1.53514	-1.20051	5.88131	0.462983	0.156773	0.150708	0.280592	0.22998	0.182136	0.0827444	0.446943	0.49992	1.08167	-5.33823	-5.9853	-1.65878	-1.24605	5.86028	0.319894	1.08379	-5.72635	-6.14321	-1.46201	-0.970895	6.01826	-0.301891	1.40048	-5.4402	-4.72022	-1.81959	-1.96068	5.77807	0.968084	0.597171	-4.89649	-6.30598	-1.64046	-1.15159	6.06903	-0.565745	1.55056	-5.63231	-4.9863	-1.743	-1.40749	6.19917	-0.021487	1.2283	-5.51157	-5.03982	-1.08789	-1.9247	6.10931	0.0532658	0.690413	-4.7936	-5.75935	-1.02596	-0.423073	5.84707	0.146398	1.74957	-4.8124	-6.43311	-1.77501	-1.18564	5.48148	0.977786	1.69209	-4.52362	-6.7476	-2.27474	-1.12714	5.89283	0.862687	1.52808	-5.41189	-5.71046	-1.29717	-1.93299	5.41815	-0.382917	2.14275	-4.78717	-6.63454	-1.60425	-1.27642	5.56822	0.526994	1.43785	-4.94966	-6.21143	-1.81584	-1.4053	5.47038	1.3975	1.83243	-4.10506	-6.46625	-1.51625	-0.735556	5.9291	0.874494	1.57488	-4.74378	-6.64129	-1.80353	-0.919164	5.57977	0.24466	-4.325331e+01	-1.082817e+04	-1.087143e+04
